,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
3542,2021-11-25 14:00:00,226.44,247.6,309.1,712.53,17.032396,8889.952,2255.1643,85.68711,1261.2688,40.18472
3543,2021-11-25 15:00:00,204.21,192.38,3893.72,717.97,17.236794,8388.796,2253.7686,83.23451,1064.7708,20.85587
3544,2021-11-25 16:00:00,117.57,144.43,8298.65,762.96,17.410765,7481.3306,2258.0476,82.628555,591.12274,0.98831
3545,2021-11-25 17:00:00,95.68,123.93,9739.23,813.28,16.933525,6518.0337,2254.164,82.7543,410.23624,0.0
3546,2021-11-25 18:00:00,96.03,116.31,9989.55,825.34,17.170414,6018.9507,2257.82,82.75098,356.2412,0.0
3547,2021-11-25 19:00:00,103.25,109.67,9989.75,813.2,16.79135,5529.588,2241.1013,84.78341,478.11984,15.76325
3548,2021-11-25 20:00:00,99.09,111.13,10038.38,809.33,16.816202,5581.085,2253.8555,85.58517,319.42682,22.61963
3549,2021-11-25 21:00:00,98.9,112.86,10010.98,741.67,16.865034,5652.219,2249.4705,83.87287,326.59018,33.22873
3550,2021-11-25 22:00:00,109.16,122.73,8950.57,665.09,16.71526,5961.795,2249.4294,83.322464,517.07745,24.85263
3551,2021-11-25 23:00:00,123.03,164.06,4786.15,559.85,16.894953,6678.734,2241.3962,81.71226,986.1976,3.22248
3552,2021-11-26 00:00:00,215.01,229.72,452.31,495.47,17.90298,7691.7827,2257.491,85.84195,1599.1917,0.0
3553,2021-11-26 01:00:00,244.54,246.51,2.32,443.11,17.920467,9094.203,2250.2024,84.282295,2028.337,57.17357
3554,2021-11-26 02:00:00,242.71,253.07,0.0,400.38,17.636711,9999.306,2262.3335,83.53548,2234.0908,149.98547
3555,2021-11-26 03:00:00,246.25,256.92,0.0,387.32,17.702368,10391.395,2253.0034,85.78102,2269.3186,202.95349
3556,2021-11-26 04:00:00,242.74,260.16,0.0,393.03,17.645163,10110.515,2253.664,85.615585,1938.4496,193.59834
3557,2021-11-26 05:00:00,244.36,260.05,0.0,409.77,17.73443,9419.446,2256.741,84.89832,1540.5569,118.03499
3558,2021-11-26 06:00:00,243.42,260.11,0.0,399.19,17.590998,8810.523,2237.647,84.59145,1196.0728,24.26689
3559,2021-11-26 07:00:00,239.26,257.75,0.0,381.53,17.512499,8054.6143,2244.5928,84.215576,964.11774,0.0
3560,2021-11-26 08:00:00,235.52,255.53,0.0,342.88,17.379982,7358.236,2249.8435,83.9212,787.1595,0.0
3561,2021-11-26 09:00:00,223.31,252.95,0.0,328.09,17.446527,6825.1543,2239.88,85.04983,676.7115,0.0
3562,2021-11-26 10:00:00,219.72,253.83,0.0,313.12,17.269495,6722.9478,2242.8655,83.66354,623.12256,14.02711
3563,2021-11-26 11:00:00,220.67,249.33,0.0,295.57,17.202868,6726.8057,2241.318,82.744514,864.4653,44.66395
3564,2021-11-26 12:00:00,213.66,249.98,0.0,290.5,17.209785,7165.9336,2246.8694,84.414474,1074.8887,64.48121
3565,2021-11-26 13:00:00,213.79,252.01,0.0,270.17,17.523336,7703.205,2265.765,84.2484,1243.7485,67.2664
3566,2021-11-26 14:00:00,225.78,249.8,280.14,263.46,17.40486,7889.1953,2256.7273,85.889206,1154.3701,53.18691
3567,2021-11-26 15:00:00,192.96,191.26,3591.01,253.13,17.343374,7319.237,2255.3533,83.42715,960.8709,37.3702
3568,2021-11-26 16:00:00,110.69,140.88,7694.94,258.72,17.441175,6432.367,2259.6418,82.80421,533.7446,17.1907
3569,2021-11-26 17:00:00,94.77,121.07,8960.12,276.09,17.246904,5590.4683,2255.707,82.93841,288.85474,0.0
3570,2021-11-26 18:00:00,87.32,112.73,9193.18,254.63,17.469652,5120.7266,2259.4102,82.95474,295.3859,0.0
3571,2021-11-26 19:00:00,95.87,107.27,9232.88,225.73,17.462627,4761.1367,2242.6494,84.975876,360.53653,13.23846
3572,2021-11-26 20:00:00,103.62,110.84,9227.54,213.37,17.329617,4922.4834,2255.4314,85.78122,234.06949,21.86789
3573,2021-11-26 21:00:00,98.25,115.49,9119.93,184.41,17.286093,5208.026,2251.0154,84.050964,377.4792,37.14258
3574,2021-11-26 22:00:00,109.8,126.45,8193.65,157.47,17.060919,5625.0913,2250.9382,83.47773,529.9695,7.68786
3575,2021-11-26 23:00:00,144.7,169.78,4300.31,143.36,17.448792,6370.837,2242.947,81.880936,1000.6887,0.0
3576,2021-11-27 00:00:00,229.41,238.44,388.73,128.06,17.887508,7515.71,2257.6475,85.94531,1471.9843,0.0
3577,2021-11-27 01:00:00,262.58,249.87,2.09,150.46,17.969416,8789.84,2250.3357,84.38189,1912.6287,0.0
3578,2021-11-27 02:00:00,263.88,253.02,0.0,145.74,17.697323,9535.958,2262.4675,83.64661,2167.1082,63.05144
3579,2021-11-27 03:00:00,267.42,257.02,0.0,143.02,17.812937,9724.905,2253.1401,85.89672,2122.9731,128.99089
3580,2021-11-27 04:00:00,270.25,258.77,0.0,161.58,17.790771,9366.312,2253.8198,85.735695,1874.2817,147.83023
3581,2021-11-27 05:00:00,257.68,258.13,0.0,174.58,17.930832,8659.413,2256.907,85.00231,1519.7927,93.6628
3582,2021-11-27 06:00:00,258.91,257.38,0.0,169.5,17.714828,8118.3047,2237.8013,84.710495,1262.839,27.72408
3583,2021-11-27 07:00:00,260.13,255.35,0.0,161.87,17.77452,7495.9053,2244.7139,84.321846,1043.8121,0.0
3584,2021-11-27 08:00:00,260.57,253.44,0.0,138.03,17.631144,6918.7085,2249.9922,84.04175,879.6212,0.0
3585,2021-11-27 09:00:00,245.78,249.6,0.0,131.22,17.671324,6412.7227,2240.0476,85.17622,811.4412,0.0
3586,2021-11-27 10:00:00,232.79,249.88,0.0,124.25,17.511913,6433.8433,2243.0698,83.77474,816.71423,2.52192
3587,2021-11-27 11:00:00,235.62,246.02,0.0,121.21,17.444695,6496.449,2241.4836,82.86041,1042.2618,30.41871
3588,2021-11-27 12:00:00,240.34,246.88,0.0,111.47,17.583302,7036.1245,2247.0232,84.526,1320.2965,59.15576
3589,2021-11-27 13:00:00,231.77,250.11,0.0,108.57,17.856659,7634.6284,2265.9424,84.36263,1462.4196,67.79494
3590,2021-11-27 14:00:00,231.36,247.64,266.69,109.0,17.712336,7878.875,2256.8933,86.00131,1418.7437,50.48852
3591,2021-11-27 15:00:00,214.03,190.55,3648.39,103.26,17.754179,7394.412,2255.5479,83.54341,1160.2375,27.90516
3592,2021-11-27 16:00:00,98.69,137.72,8158.9,110.16,17.870714,6548.8286,2259.8787,82.91776,770.5514,3.89151
3593,2021-11-27 17:00:00,76.89,119.2,9483.55,131.19,17.547989,5725.367,2255.8916,83.05901,469.83926,0.0
3594,2021-11-27 18:00:00,89.63,112.21,9637.27,123.15,17.782238,5283.3325,2259.666,83.075,437.26587,0.0
3595,2021-11-27 19:00:00,92.04,107.56,9604.22,116.09,17.622953,4911.6343,2242.8726,85.09921,430.27463,15.37303
3596,2021-11-27 20:00:00,89.91,109.33,9638.45,108.46,17.545704,5022.0293,2255.6445,85.905075,401.3588,21.57058
3597,2021-11-27 21:00:00,87.96,112.51,9580.27,91.54,17.534826,5202.342,2251.1863,84.160774,457.8022,37.55995
3598,2021-11-27 22:00:00,97.57,123.17,8539.88,79.26,17.32344,5538.988,2251.1099,83.596695,603.43066,25.00554
3599,2021-11-27 23:00:00,115.1,168.74,4347.2,72.4,17.647648,6268.1494,2243.1846,82.00441,990.2288,0.0
3600,2021-11-28 00:00:00,215.96,225.88,360.62,68.68,17.267757,6512.706,2264.3079,84.10185,1662.8619,60.36554
3601,2021-11-28 01:00:00,248.75,244.54,0.0,80.22,17.45401,7941.626,2255.661,84.31036,2097.7205,197.42139
3602,2021-11-28 02:00:00,251.64,252.12,0.0,90.5,17.218077,8987.317,2267.835,84.715485,2305.409,292.97886
3603,2021-11-28 03:00:00,258.35,259.34,0.0,90.69,17.418978,9668.333,2261.1855,86.30301,2219.5989,298.49936
3604,2021-11-28 04:00:00,259.63,263.45,0.0,97.9,17.449917,9649.321,2264.1248,83.44206,1893.638,232.72775
3605,2021-11-28 05:00:00,255.45,264.63,0.0,114.15,17.671406,9257.75,2268.4556,85.90922,1545.3181,138.65926
3606,2021-11-28 06:00:00,252.88,263.07,0.0,119.91,17.35911,8676.183,2248.9016,84.399864,1270.7452,28.76056
3607,2021-11-28 07:00:00,242.46,258.41,0.0,129.24,17.626268,7813.853,2257.8604,84.344894,1069.6416,0.0
3608,2021-11-28 08:00:00,242.17,253.67,0.0,138.45,17.474722,7012.1763,2258.0603,87.18593,906.4777,0.0
3609,2021-11-28 09:00:00,232.6,249.38,0.0,145.67,17.473152,6483.3857,2256.3838,85.35079,839.4015,12.26388
3610,2021-11-28 10:00:00,228.41,247.85,0.0,158.19,17.35073,6391.1763,2255.407,83.87351,889.58295,48.38124
3611,2021-11-28 11:00:00,217.47,242.0,0.0,175.47,17.282127,6464.625,2256.4026,82.37142,1174.7125,68.69106
3612,2021-11-28 12:00:00,218.46,241.62,0.0,186.27,17.614317,7033.6562,2260.4263,84.19301,1481.4712,69.4032
3613,2021-11-28 13:00:00,216.95,244.69,0.0,195.46,17.819519,7658.6777,2279.8293,83.705635,1620.9005,60.18051
3614,2021-11-28 14:00:00,211.57,245.82,222.07,194.22,17.63693,7980.638,2272.5283,85.220116,1499.8629,48.36342
3615,2021-11-28 15:00:00,180.33,195.03,3506.72,185.08,17.83007,7707.2305,2271.4668,83.26882,1166.0992,37.70587
3616,2021-11-28 16:00:00,96.84,142.85,8171.22,207.56,17.961376,6978.269,2274.901,84.02401,761.63214,28.6557
3617,2021-11-28 17:00:00,66.71,122.98,9544.09,249.19,17.466682,6116.3037,2272.8687,83.62074,503.37228,0.28504
3618,2021-11-28 18:00:00,86.95,115.8,9696.59,246.63,17.701311,5648.8296,2275.3423,84.14968,491.3901,0.0
3619,2021-11-28 19:00:00,87.91,112.41,9649.3,233.32,17.317945,5359.4536,2259.9785,82.818,513.43536,14.32014
3620,2021-11-28 20:00:00,84.88,110.18,9671.4,212.29,17.32681,5167.552,2275.096,84.64426,441.17206,20.1545
3621,2021-11-28 21:00:00,84.43,112.02,9644.83,170.56,17.360893,5279.7114,2272.7678,84.27871,511.79398,28.70737
3622,2021-11-28 22:00:00,89.8,117.18,8607.59,138.48,17.196121,5280.9536,2269.3413,82.65235,676.8697,0.0
3623,2021-11-28 23:00:00,124.37,161.2,4375.72,112.38,17.410563,5921.3896,2264.5227,83.079025,1108.0979,0.0
3624,2021-11-29 00:00:00,215.52,227.25,358.76,108.46,18.005785,6415.2695,2263.114,47.04809,1474.2805,62.35722
3625,2021-11-29 01:00:00,255.39,243.92,0.0,111.17,18.108204,7687.1533,2254.4927,49.52994,1924.99,181.34802
3626,2021-11-29 02:00:00,261.74,249.53,0.0,117.73,17.837952,8621.485,2266.674,49.06266,2192.7422,266.28838
3627,2021-11-29 03:00:00,267.93,255.04,0.0,117.63,17.972631,9234.55,2260.0366,52.226986,2193.4365,272.71086
3628,2021-11-29 04:00:00,257.57,257.93,0.0,120.36,17.959082,9199.503,2263.002,55.917515,1946.0232,215.4879
3629,2021-11-29 05:00:00,255.96,258.96,0.0,125.07,18.113577,8723.939,2267.3264,55.954193,1574.5956,130.60566
3630,2021-11-29 06:00:00,251.51,257.35,0.0,135.78,17.883568,8142.0195,2247.801,57.14483,1286.8871,31.34161
3631,2021-11-29 07:00:00,247.45,252.65,0.0,142.26,17.971489,7275.5557,2256.7087,56.868744,1051.0256,0.0
3632,2021-11-29 08:00:00,241.17,247.27,0.0,144.75,17.827188,6458.8735,2257.0024,59.184715,879.0667,0.0
3633,2021-11-29 09:00:00,249.61,242.32,0.0,145.5,17.865555,5878.239,2255.2927,56.97524,791.88794,13.5452
3634,2021-11-29 10:00:00,247.68,242.93,0.0,142.9,17.70953,5775.117,2254.391,59.794456,765.0179,46.59162
3635,2021-11-29 11:00:00,247.48,238.36,0.0,137.97,17.636353,5793.8228,2255.341,58.030537,980.12585,66.82469
3636,2021-11-29 12:00:00,249.48,239.44,0.0,133.54,17.800406,6328.3984,2259.3733,57.609818,1233.6385,69.22973
3637,2021-11-29 13:00:00,253.79,243.57,0.0,125.42,18.065645,6991.328,2278.79,60.504726,1385.2041,60.1904
3638,2021-11-29 14:00:00,245.27,243.91,213.4,121.28,17.9061,7376.614,2271.5032,62.816635,1349.6815,46.28143
3639,2021-11-29 15:00:00,233.09,190.31,3481.08,110.54,17.96141,7201.1543,2270.4873,59.47409,1124.4312,32.79086
3640,2021-11-29 16:00:00,147.37,139.91,8016.75,115.47,18.075203,6605.582,2273.9475,61.37398,727.8219,23.56978
3641,2021-11-29 17:00:00,119.03,121.28,9433.11,106.42,17.71777,5853.983,2271.8757,59.593014,427.56064,0.0
3642,2021-11-29 18:00:00,125.07,114.93,9623.47,102.63,17.957085,5472.286,2274.4214,60.02627,397.20587,0.0
3643,2021-11-29 19:00:00,126.77,112.84,9583.64,113.22,17.761086,5280.097,2259.048,62.414448,403.08356,15.00017
3644,2021-11-29 20:00:00,127.46,111.1,9587.42,151.5,17.687143,5157.578,2274.1226,65.91583,361.3303,18.31146
3645,2021-11-29 21:00:00,124.65,112.73,9532.07,153.79,17.68679,5268.124,2271.765,62.354343,439.0939,26.97703
3646,2021-11-29 22:00:00,120.25,118.1,8464.14,162.51,17.477188,5265.11,2268.3762,61.859543,581.1972,0.0
3647,2021-11-29 23:00:00,145.79,163.16,4157.09,189.97,17.786625,5858.272,2263.5928,61.67324,972.51306,0.0
3648,2021-11-30 00:00:00,248.53,242.81,326.97,275.64,17.220251,8589.643,2256.5117,50.63291,1711.0541,0.0
3649,2021-11-30 01:00:00,278.83,250.75,0.0,431.2,17.327168,9954.676,2249.2295,50.860516,2120.2705,0.0
3650,2021-11-30 02:00:00,278.73,250.97,0.0,594.93,17.077606,10751.988,2261.3547,51.17249,2391.8806,63.63171
3651,2021-11-30 03:00:00,278.39,253.79,0.0,598.6,17.215597,10814.089,2252.074,54.287365,2337.689,134.27632
3652,2021-11-30 04:00:00,274.53,256.1,0.0,626.55,17.205956,10296.294,2252.817,55.18271,1958.7682,154.68069
3653,2021-11-30 05:00:00,269.25,256.89,0.0,632.5,17.367363,9584.363,2255.8962,54.18555,1518.7507,98.0937
3654,2021-11-30 06:00:00,262.02,256.02,0.0,661.19,17.135471,8999.563,2236.8093,55.488976,1209.676,28.14338
3655,2021-11-30 07:00:00,254.77,254.0,0.0,666.29,17.248114,8353.894,2243.6462,55.585724,972.8177,0.0
3656,2021-11-30 08:00:00,250.52,258.91,0.0,349.74,17.10794,7662.7227,2249.0205,55.52177,753.76404,0.0
3657,2021-11-30 09:00:00,248.94,256.23,0.0,287.67,17.132833,7128.9478,2239.1138,56.965355,705.4513,0.0
3658,2021-11-30 10:00:00,245.03,257.4,0.0,257.98,16.9909,7135.99,2242.1924,55.766758,687.02344,0.0
3659,2021-11-30 11:00:00,246.86,252.96,0.0,241.64,16.926434,7135.524,2240.538,55.649666,923.6642,28.97279
3660,2021-11-30 12:00:00,248.44,255.84,0.0,231.56,17.11227,7815.69,2246.0806,56.778503,1150.6659,59.08271
3661,2021-11-30 13:00:00,244.62,256.5,0.0,240.02,17.361952,8492.364,2265.0256,56.820507,1405.3347,68.89071
3662,2021-11-30 14:00:00,250.27,257.68,202.17,251.77,17.215511,8956.45,2256.007,57.93195,1325.4469,52.23087
3663,2021-11-30 15:00:00,246.49,207.34,3330.93,227.53,17.299618,8651.571,2254.7344,56.1697,1126.8138,29.9352
3664,2021-11-30 16:00:00,160.84,155.11,7887.84,247.08,17.414349,7922.812,2259.0803,56.028683,753.014,4.42011
3665,2021-11-30 17:00:00,126.25,135.03,9344.26,323.75,17.068933,7033.3228,2255.046,56.61014,508.21756,0.0
3666,2021-11-30 18:00:00,115.76,129.29,9528.66,330.69,17.288704,6627.528,2258.913,57.03417,427.2117,0.0
3667,2021-11-30 19:00:00,118.66,124.57,9497.44,351.87,17.079512,6237.9556,2242.1116,59.100277,471.2005,14.33084
3668,2021-11-30 20:00:00,120.04,124.8,9524.76,379.03,17.03244,6239.11,2254.8381,59.808502,401.23776,22.34986
3669,2021-11-30 21:00:00,119.08,126.15,9443.78,341.61,17.026453,6261.5156,2250.3494,57.946495,420.8135,39.18073
3670,2021-11-30 22:00:00,130.24,135.38,8381.27,295.94,16.846153,6519.5967,2250.302,57.29794,640.0553,23.49225
3671,2021-11-30 23:00:00,144.96,179.96,4190.59,239.63,17.134527,7218.098,2242.4507,56.59511,1076.0223,0.0
3672,2021-12-01 00:00:00,251.08,245.17,315.28,241.81,16.178682,8853.821,2257.1252,50.543465,1799.0831,28.38969
3673,2021-12-01 01:00:00,280.2,257.37,1.2,273.01,16.25288,10286.475,2249.8262,50.923847,2230.9204,155.99165
3674,2021-12-01 02:00:00,281.93,261.88,0.0,302.75,16.027943,11083.351,2261.9497,51.26141,2393.0625,270.40559
3675,2021-12-01 03:00:00,286.02,263.77,0.0,329.1,16.15018,11155.33,2252.6697,54.461796,2331.222,305.43773
3676,2021-12-01 04:00:00,272.71,264.89,0.0,352.83,16.117409,10624.175,2253.411,55.411007,1969.3138,256.43261
3677,2021-12-01 05:00:00,266.3,262.37,0.0,393.75,16.2537,9785.1045,2256.4963,54.441494,1605.2872,151.74907
3678,2021-12-01 06:00:00,270.54,260.02,0.0,411.23,16.093185,9138.525,2237.396,55.764618,1304.3766,21.11556
3679,2021-12-01 07:00:00,254.98,257.01,0.0,435.34,16.113577,8436.366,2244.2302,55.895954,1093.2041,0.0
3680,2021-12-01 08:00:00,246.46,252.38,0.0,481.79,15.995861,7734.066,2249.5942,55.80731,939.20526,0.0
3681,2021-12-01 09:00:00,239.38,248.39,0.0,485.36,16.033545,7158.0737,2239.7014,57.331303,848.7309,0.0
3682,2021-12-01 10:00:00,236.78,249.79,0.0,472.95,15.899227,7207.002,2242.7822,56.157143,861.8224,32.13222
3683,2021-12-01 11:00:00,235.41,245.37,0.0,467.96,15.83293,7234.8345,2241.116,56.077557,1126.2369,67.5292
3684,2021-12-01 12:00:00,240.07,247.51,0.0,467.62,15.923021,7911.948,2246.6558,57.22437,1372.0223,76.429
3685,2021-12-01 13:00:00,245.06,251.65,0.0,465.69,16.184504,8591.038,2265.6086,57.275105,1464.9634,68.47855
3686,2021-12-01 14:00:00,253.73,255.11,154.37,447.83,16.056488,8957.677,2256.5703,58.36745,1307.2963,52.40853
3687,2021-12-01 15:00:00,241.88,209.43,3023.59,428.37,16.066448,8528.534,2255.3096,56.645416,992.05133,37.24102
3688,2021-12-01 16:00:00,181.02,155.32,7504.58,470.32,16.143564,7668.6787,2259.6619,56.460667,576.46674,21.40918
3689,2021-12-01 17:00:00,145.09,133.36,9040.83,528.43,15.92135,6761.236,2255.604,57.03215,363.8155,0.0
3690,2021-12-01 18:00:00,146.33,127.59,9217.34,516.86,16.102407,6422.51,2259.495,57.47959,414.33133,0.0
3691,2021-12-01 19:00:00,136.8,123.87,9157.81,483.21,16.002913,6095.3813,2242.676,59.560497,478.6249,8.85342
3692,2021-12-01 20:00:00,134.49,125.79,9191.52,472.83,15.924127,6192.702,2255.4116,60.335564,380.8446,17.56857
3693,2021-12-01 21:00:00,133.25,127.46,9132.48,387.59,15.887468,6289.1567,2250.9087,58.39899,517.17926,32.4968
3694,2021-12-01 22:00:00,139.56,137.24,8060.69,308.12,15.743895,6564.554,2250.8484,57.728775,698.07996,0.0
3695,2021-12-01 23:00:00,160.09,182.04,4040.15,218.19,16.05147,7325.281,2243.019,57.117832,1183.2675,0.0
3696,2021-12-02 00:00:00,254.65,255.16,304.63,196.82,15.350481,9498.31,2255.735,50.521236,1586.5212,6.98085
3697,2021-12-02 01:00:00,284.01,265.5,1.17,183.46,15.506866,10834.613,2248.4805,51.08365,2014.001,108.93849
3698,2021-12-02 02:00:00,283.44,268.07,0.0,184.99,15.317839,11532.678,2260.6033,51.50373,2237.1323,212.07003
3699,2021-12-02 03:00:00,278.01,269.96,0.0,171.43,15.504985,11534.368,2251.3381,54.792336,2192.9856,252.99705
3700,2021-12-02 04:00:00,273.03,270.67,0.0,163.48,15.5174265,10934.992,2252.0942,55.814793,1904.2094,222.99756
3701,2021-12-02 05:00:00,268.82,269.64,0.0,166.64,15.721477,10017.736,2255.1643,54.86938,1515.7233,134.89574
3702,2021-12-02 06:00:00,278.74,267.71,0.0,165.7,15.47579,9323.394,2236.0942,56.22027,1245.8983,24.07101
3703,2021-12-02 07:00:00,267.96,265.81,0.0,158.76,15.682252,8548.445,2242.946,56.415962,1007.7593,0.0
3704,2021-12-02 08:00:00,261.22,262.66,0.0,144.82,15.557141,7728.4824,2248.307,56.282043,825.5963,0.0
3705,2021-12-02 09:00:00,246.91,258.27,0.0,137.76,15.551251,7051.3403,2238.422,57.93102,737.5711,0.0
3706,2021-12-02 10:00:00,248.97,259.8,0.0,128.16,15.452577,7034.022,2241.4626,56.747734,704.391,23.60247
3707,2021-12-02 11:00:00,247.82,255.11,0.0,126.45,15.392647,6971.854,2239.8416,56.750694,908.5099,56.52582
3708,2021-12-02 12:00:00,245.41,257.74,0.0,120.31,15.657471,7687.569,2245.3853,57.91078,1133.407,70.51616
3709,2021-12-02 13:00:00,249.98,261.21,0.0,120.59,15.855685,8452.89,2264.3152,57.972206,1280.4855,68.64518
3710,2021-12-02 14:00:00,262.48,263.85,145.0,116.78,15.70805,8995.377,2255.3372,59.01614,1228.0332,54.82091
3711,2021-12-02 15:00:00,250.9,218.06,2894.8,103.96,15.865161,8776.129,2254.045,57.378803,1018.1875,40.9727
3712,2021-12-02 16:00:00,172.31,166.5,7128.38,91.34,15.962011,8114.3735,2258.3606,57.158905,630.49475,21.33744
3713,2021-12-02 17:00:00,140.76,146.25,8584.33,102.84,15.60163,7283.833,2254.3806,57.73543,369.79126,0.0
3714,2021-12-02 18:00:00,138.97,141.33,8782.54,97.77,15.7756195,6998.9424,2258.1887,58.17309,364.07547,0.0
3715,2021-12-02 19:00:00,139.52,138.42,8789.57,95.55,15.484121,6749.1978,2241.427,60.279503,387.28168,11.50564
3716,2021-12-02 20:00:00,131.29,139.53,8870.5,97.29,15.495482,6843.535,2254.1536,61.11658,343.5782,24.39778
3717,2021-12-02 21:00:00,128.14,141.58,8748.43,72.59,15.491838,6938.773,2249.7068,59.095444,421.26874,38.93172
3718,2021-12-02 22:00:00,141.58,150.67,7695.73,54.39,15.395862,7171.538,2249.662,58.418736,601.0753,0.0
3719,2021-12-02 23:00:00,166.09,195.51,3825.99,47.44,15.606329,7896.528,2241.777,57.920937,1040.0293,0.0
3720,2021-12-03 00:00:00,248.67,256.91,288.0,69.49,14.389697,9182.329,2255.205,50.50528,1486.8535,0.0
3721,2021-12-03 01:00:00,284.36,264.15,1.28,109.27,14.616131,10552.044,2247.9495,51.1585,1925.0889,0.0
3722,2021-12-03 02:00:00,283.85,264.45,0.0,188.87,14.4634905,11305.744,2260.085,51.603138,2171.4724,45.41666
3723,2021-12-03 03:00:00,275.69,265.35,0.0,225.58,14.678585,11415.69,2250.846,54.9417,2183.3113,86.73147
3724,2021-12-03 04:00:00,270.02,265.87,0.0,281.24,14.713401,10893.375,2251.635,55.991264,1907.6033,100.66554
3725,2021-12-03 05:00:00,268.03,264.82,0.0,323.19,14.94426,10005.3955,2254.715,55.056625,1530.8385,66.36979
3726,2021-12-03 06:00:00,265.15,264.9,0.0,321.11,14.67248,9310.828,2235.6633,56.42179,1226.2656,27.02553
3727,2021-12-03 07:00:00,255.91,262.31,0.0,317.23,14.940802,8514.091,2242.4617,56.6402,999.49005,3.87543
3728,2021-12-03 08:00:00,249.7,257.93,0.0,330.92,14.807095,7703.723,2247.9038,56.488434,829.5001,0.0
3729,2021-12-03 09:00:00,244.39,251.92,0.0,386.08,14.793945,7042.9624,2238.0234,58.1948,742.4173,0.0
3730,2021-12-03 10:00:00,239.85,251.06,0.0,436.28,14.70591,6996.4683,2241.157,57.01108,712.4412,8.01722
3731,2021-12-03 11:00:00,241.63,244.55,0.0,486.37,14.6735935,6943.448,2239.473,57.044994,940.7726,26.88745
3732,2021-12-03 12:00:00,241.85,245.83,0.0,535.69,15.002457,7584.3916,2245.019,58.216297,1184.8008,48.7918
3733,2021-12-03 13:00:00,241.73,249.32,0.0,543.95,15.190065,8295.225,2263.9817,58.2792,1347.749,55.55562
3734,2021-12-03 14:00:00,252.43,252.89,140.69,474.67,15.045047,8741.099,2254.9905,59.303696,1294.8699,40.39133
3735,2021-12-03 15:00:00,254.67,207.61,3057.22,331.5,15.234565,8424.985,2253.7817,57.701473,1080.5488,20.98494
3736,2021-12-03 16:00:00,188.23,156.49,7510.36,212.17,15.355589,7695.379,2258.137,57.455387,672.11255,1.029
3737,2021-12-03 17:00:00,151.82,136.9,9057.82,170.73,14.969401,6864.125,2254.0742,58.030815,386.56473,0.0
3738,2021-12-03 18:00:00,138.17,131.48,9292.68,163.37,15.139972,6549.7617,2258.0137,58.477776,362.53482,0.0
3739,2021-12-03 19:00:00,146.84,128.88,9231.89,166.11,14.793699,6289.6855,2241.2163,60.592316,385.54373,15.86457
3740,2021-12-03 20:00:00,152.77,130.95,9268.05,161.81,14.829105,6418.4106,2253.9148,61.464405,310.50452,22.75841
3741,2021-12-03 21:00:00,142.61,132.95,9215.58,165.1,14.852489,6581.2593,2249.4153,59.397255,407.0211,33.40485
3742,2021-12-03 22:00:00,133.75,142.6,8211.17,183.87,14.793823,6861.89,2249.3828,58.707836,546.49603,25.00362
3743,2021-12-03 23:00:00,167.54,186.28,4183.79,234.27,14.93708,7603.585,2241.5894,58.27294,961.0482,3.29853
3744,2021-12-04 00:00:00,257.33,254.67,333.79,386.75,17.0207,9835.645,2255.0063,50.575,1550.8998,6.79614
3745,2021-12-04 01:00:00,282.66,259.25,1.34,678.31,17.075378,11167.129,2247.737,51.22239,2018.0431,92.92218
3746,2021-12-04 02:00:00,273.75,256.68,0.0,918.01,16.824257,11837.653,2259.8774,51.633465,2348.409,191.23235
3747,2021-12-04 03:00:00,270.25,256.06,0.0,999.83,16.927973,11706.054,2250.655,54.985794,2319.573,237.37786
3748,2021-12-04 04:00:00,254.87,254.24,0.0,1041.83,16.885666,11031.096,2251.458,55.993595,2067.5764,215.15333
3749,2021-12-04 05:00:00,254.69,251.82,0.0,1085.84,17.004356,10167.352,2254.5518,55.074436,1667.454,131.28743
3750,2021-12-04 06:00:00,258.47,248.68,0.0,1113.13,16.851467,9493.59,2235.4998,56.424446,1387.2473,25.79026
3751,2021-12-04 07:00:00,252.09,245.65,0.0,1150.54,16.8292,8787.379,2242.3494,56.623848,1127.4259,0.0
3752,2021-12-04 08:00:00,243.4,250.21,0.0,730.94,16.705791,8011.486,2247.7058,56.482464,926.2449,0.0
3753,2021-12-04 09:00:00,241.75,245.16,0.0,735.67,16.758453,7379.0693,2237.909,58.177937,857.2739,0.0
3754,2021-12-04 10:00:00,250.37,245.86,0.0,762.07,16.605303,7403.1567,2240.9712,56.989647,835.98846,21.931
3755,2021-12-04 11:00:00,251.58,242.35,0.0,754.41,16.534859,7363.042,2239.3535,57.007053,1036.5581,56.99551
3756,2021-12-04 12:00:00,252.39,247.76,0.0,636.19,16.588173,8121.1006,2244.8792,58.19548,1296.3339,74.94352
3757,2021-12-04 13:00:00,258.28,253.4,0.0,493.43,16.872383,8871.38,2263.8335,58.235615,1485.955,72.82236
3758,2021-12-04 14:00:00,267.8,257.98,80.2,427.96,16.741596,9444.358,2254.877,59.27225,1470.1257,53.41969
3759,2021-12-04 15:00:00,250.29,219.52,2624.67,364.54,16.715528,9251.991,2253.634,57.6598,1241.5253,32.00881
