UTC time,carbon_intensity,avg_wind_production_forecast,avg_solar_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_other_production_forecast,avg_nuclear_production_forecast,avg_coal_production_forecast,avg_oil_production_forecast
2021-11-24 04:00:00,208.89,1099.4536,8.2997465,694.9403,4834.513,676.3598,3370.8584,11.68351,4.05491
2021-11-24 05:00:00,198.41,1090.5272,3.5077424,631.3558,4219.461,675.05493,3371.2148,12.66811,5.82651
2021-11-24 06:00:00,199.33,1072.8094,0,618.10583,4011.1045,675.6639,3358.857,12.46103,10.38233
2021-11-24 07:00:00,198.09,1060.3086,0,533.11945,3688.5388,677.5237,3353.834,13.23214,9.4142
2021-11-24 08:00:00,196.38,1045.5026,0,482.7716,3630.305,673.30853,3371.7007,15.59827,7.07724
2021-11-24 09:00:00,198.5,1023.9806,2.6335545,527.2608,3895.2202,678.9584,3375.5107,17.37316,8.2472
2021-11-24 10:00:00,204.4,1005.15576,12.858169,628.1336,4371.685,676.6613,3333.143,18.79543,8.54605
2021-11-24 11:00:00,210.55,981.8661,12.234361,827.2745,4771.2437,675.90375,3341.1501,20.52641,7.38137
2021-11-24 12:00:00,212.12,962.3293,11.99276,1103.3025,5279.773,677.17615,3376.8289,22.08944,7.37941
2021-11-24 13:00:00,209.06,941.533,60.614784,1231.7968,5567.7627,676.9883,3376.7834,21.10961,10.67069
2021-11-24 14:00:00,206.71,913.1525,132.57115,1115.6869,5835.6855,674.6663,3366.6897,23.70666,14.03099
2021-11-24 15:00:00,215.34,890.77997,192.44547,933.0901,5798.251,673.601,3351.6553,24.34816,13.1532
2021-11-24 16:00:00,208.7,881.40894,237.64658,812.3685,5789.801,679.1696,3357.107,25.21713,11.65415
2021-11-24 17:00:00,204.77,865.5817,258.37143,770.5382,5928.92,675.603,3349.4617,25.99028,12.02283
2021-11-24 18:00:00,209.07,839.3053,262.09546,765.7653,5956.8257,677.80896,3348.6306,28.2392,13.61073
2021-11-24 19:00:00,212.88,817.8577,253.19508,720.0458,6003.523,681.49225,3336.2698,27.12519,13.46552
2021-11-24 20:00:00,218.27,801.46484,195.4539,671.6129,6227.8423,680.448,3327.8887,29.39571,13.1373
2021-11-24 21:00:00,223.88,787.1238,99.592316,753.82745,6509.2314,682.57947,3347.6055,31.57371,13.78029
2021-11-24 22:00:00,216.21,770.1135,43.241623,1056.2656,6754.2314,681.378,3319.0652,30.52894,14.07615
2021-11-24 23:00:00,211.87,749.75287,0,1458.6664,6906.789,678.42645,3340.2395,30.22421,14.33179
2021-11-25 00:00:00,214.95,1010.83124,0,1972.5963,7155.658,677.7268,3345.1108,5.72684,5.23515
2021-11-25 01:00:00,217.54,1005.85706,1.0233655,1736.5265,6895.6387,677.02246,3381.335,7.17983,6.11019
2021-11-25 02:00:00,228,992.08057,6.2065516,1393.2004,6315.201,680.16174,3355.6824,8.03749,5.48556
2021-11-25 03:00:00,227.06,965.6691,18.61665,1031.0353,5594.019,676.73267,3355.1812,9.54737,3.4619
2021-11-25 04:00:00,215.58,929.38086,10.10958,789.20557,5144.8687,672.5282,3369.462,11.41365,4.05491
2021-11-25 05:00:00,215.58,903.6386,3.2749538,710.1882,4475.3013,671.2841,3369.7202,12.40003,5.82651
2021-11-25 06:00:00,200.64,868.2671,0,701.3517,4246.1045,671.77,3357.431,12.22482,10.38233
2021-11-25 07:00:00,202.37,840.9498,0,616.1667,3883.4126,673.9556,3352.3506,12.99814,9.4142
2021-11-25 08:00:00,204.52,807.2515,0,558.46,3790.6782,669.8723,3370.1794,15.33838,7.07724
2021-11-25 09:00:00,206.07,767.2278,1.7540109,590.915,4007.821,675.4973,3373.9565,17.11348,8.2472
2021-11-25 10:00:00,208.73,728.72314,10.750852,679.5933,4463.2017,673.0921,3331.627,18.53096,8.54605
2021-11-25 11:00:00,209.5,684.8642,8.904579,880.4287,4839.852,672.6107,3339.573,20.23247,7.38137
2021-11-25 12:00:00,210.09,648.88104,15.243023,1174.5382,5340.7607,674.124,3375.3374,21.74648,7.37941
2021-11-25 13:00:00,212.99,605.8954,67.1762,1327.7007,5655.169,673.77246,3375.3855,20.77715,10.67069
2021-11-25 14:00:00,215.99,568.1505,132.48792,1225.9586,5944.589,671.6075,3365.135,23.27758,14.03099
2021-11-25 15:00:00,221.14,533.1648,184.3198,1042.4893,5931.8267,670.871,3350.0884,23.91181,13.1532
2021-11-25 16:00:00,222.23,506.0016,224.7635,905.31836,5945.298,676.2464,3355.491,24.75586,11.65415
2021-11-25 17:00:00,224.06,484.21613,241.55478,848.0067,6093.762,672.78204,3347.9282,25.53288,12.02283
2021-11-25 18:00:00,226.06,445.53064,235.82912,839.39276,6107.1123,675.1128,3347.0176,27.71992,13.61073
2021-11-25 19:00:00,232.6,421.49265,220.93529,792.45087,6123.203,678.9971,3334.6604,26.62949,13.46552
2021-11-25 20:00:00,235.4,400.88184,163.04202,722.7544,6338.936,677.93964,3326.2317,28.83219,13.1373
2021-11-25 21:00:00,234.61,386.4222,72.02271,769.8045,6600.2837,680.2176,3346.0483,30.94492,13.78029
2021-11-25 22:00:00,232.2,375.2216,27.0422,1055.9834,6843.488,679.27954,3317.471,29.91208,14.07615
2021-11-25 23:00:00,231.51,368.8772,0,1484.8322,6996.767,676.03876,3338.6013,29.62541,14.33179
2021-11-26 00:00:00,226.83,394.2786,0.62513673,959.4458,6576.0483,724.17395,3328.2478,5.44647,5.23515
2021-11-26 01:00:00,231.71,408.11517,2.7379608,835.18036,6362.3447,723.1998,3364.3872,6.82479,6.11019
2021-11-26 02:00:00,230.77,410.8333,0.5917127,667.2458,5784.4155,726.6607,3338.7437,7.64522,5.48556
2021-11-26 03:00:00,226.4,405.67227,4.9726005,540.2045,5120.546,722.9531,3338.2896,9.09766,3.4619
2021-11-26 04:00:00,216.53,393.7387,1.366553,515.70715,4683.042,717.0184,3352.6323,10.88408,4.05491
2021-11-26 05:00:00,204.82,380.1154,3.991218,505.0476,4072.9036,715.907,3352.6526,11.87393,5.82651
2021-11-26 06:00:00,205.28,358.36057,3.341258,482.74918,3885.513,714.98285,3340.6257,11.76128,10.38233
2021-11-26 07:00:00,208.49,337.379,0,449.05655,3566.35,717.08026,3335.4475,12.53893,9.4142
2021-11-26 08:00:00,207.22,306.2286,0,452.90924,3456.1963,712.2198,3353.0886,14.82838,7.07724
2021-11-26 09:00:00,206.53,263.67532,0,462.28964,3675.4092,718.06616,3356.7517,16.60388,8.2472
2021-11-26 10:00:00,207.06,227.28479,1.0683724,478.5975,4066.0083,715.41895,3314.7717,18.01195,8.54605
2021-11-26 11:00:00,207.44,195.45549,0.60972005,517.7243,4444.9106,713.56256,3322.5522,19.65563,7.38137
2021-11-26 12:00:00,218.75,177.65111,0,587.02875,4929.6016,715.0617,3358.307,21.07344,7.37941
2021-11-26 13:00:00,229.27,157.79454,5.9530478,685.2383,5219.2627,715.0896,3358.5828,20.12472,10.67069
2021-11-26 14:00:00,238.13,150.52802,17.350157,731.81683,5477.2715,710.661,3348.0693,22.43554,14.03099
2021-11-26 15:00:00,242.62,161.76978,36.77989,720.6052,5486.9004,709.19037,3333.066,23.05549,13.1532
2021-11-26 16:00:00,243.49,185.56483,57.706905,720.0925,5486.564,715.1475,3338.3945,23.85064,11.65415
2021-11-26 17:00:00,246.16,217.59187,68.07568,737.16187,5605.2534,710.4533,3331.0552,24.63526,12.02283
2021-11-26 18:00:00,249.31,256.8537,75.791115,779.5557,5601.932,712.20667,3329.97,26.70085,13.61073
2021-11-26 19:00:00,253.36,307.08878,66.73379,764.7827,5613.357,715.26196,3317.7188,25.65672,13.46552
2021-11-26 20:00:00,251.85,356.02795,49.710224,717.2337,5852.8574,713.61743,3309.222,27.72631,13.1373
2021-11-26 21:00:00,249.3,412.2346,27.882837,769.068,6074.932,715.395,3329.1401,29.71097,13.78029
2021-11-26 22:00:00,242.72,461.164,10.437561,931.89526,6353.1597,714.8369,3300.703,28.70152,14.07615
2021-11-26 23:00:00,242.05,504.64212,0,1095.1838,6494.737,711.0569,3321.5796,28.45029,14.33179
2021-11-27 00:00:00,244.42,293.76584,0,1225.3115,7532.3696,694.9154,3341.2488,5.40828,5.23515
2021-11-27 01:00:00,248.54,338.2471,0,1016.5315,7206.793,694.00055,3377.7148,6.77643,6.11019
2021-11-27 02:00:00,251.56,398.40433,0,753.151,6554.2446,697.24335,3351.947,7.59179,5.48556
2021-11-27 03:00:00,245.62,447.15628,2.1407502,555.8836,5763.103,693.22485,3351.494,9.0364,3.4619
2021-11-27 04:00:00,232.72,490.87643,0,491.53583,5274.053,688.7274,3365.8618,10.81195,4.05491
2021-11-27 05:00:00,220.07,539.3441,0,476.98376,4576.5713,687.303,3365.8696,11.80227,5.82651
2021-11-27 06:00:00,206.86,584.0003,0,477.02454,4351.7407,687.9636,3353.7502,11.69814,10.38233
2021-11-27 07:00:00,198.17,624.1371,0,434.68597,3986.6423,689.643,3348.5293,12.47637,9.4142
2021-11-27 08:00:00,193.09,658.1945,0.5463791,397.32956,3952.6235,685.2739,3366.192,14.75891,7.07724
2021-11-27 09:00:00,191.82,675.53174,1.4828386,381.79868,4216.0234,691.17645,3369.8752,16.53446,8.2472
2021-11-27 10:00:00,196.77,701.77045,0.9351113,418.2095,4743.632,688.9593,3327.7104,17.94125,8.54605
2021-11-27 11:00:00,202.35,719.9209,0.76816446,522.99786,5147.1436,687.9768,3335.4763,19.57706,7.38137
2021-11-27 12:00:00,203.3,737.4632,0,649.93964,5662.1943,689.29553,3371.445,20.98176,7.37941
2021-11-27 13:00:00,208.37,746.60864,8.057652,744.71704,5994.841,689.23267,3371.7478,20.03585,10.67069
2021-11-27 14:00:00,208.38,747.1374,30.585749,758.6604,6286.554,686.4655,3361.0986,22.32084,14.03099
2021-11-27 15:00:00,208.95,754.9574,62.352848,729.62604,6236.835,685.3504,3346.0125,22.93885,13.1532
2021-11-27 16:00:00,205.09,767.4111,90.15348,722.5157,6243.0215,691.34796,3351.305,23.72733,11.65415
2021-11-27 17:00:00,202.45,766.62714,106.38343,725.08466,6385.4727,687.20685,3343.9648,24.51299,12.02283
2021-11-27 18:00:00,202.09,767.3234,119.815346,742.0455,6446.676,689.71533,3342.8477,26.56204,13.61073
2021-11-27 19:00:00,202.79,770.3882,118.214005,703.0117,6502.5674,692.99243,3330.5002,25.52421,13.46552
2021-11-27 20:00:00,214.79,777.9413,99.75676,643.76135,6703.4697,691.97894,3321.926,27.57567,13.1373
2021-11-27 21:00:00,226.95,786.6552,61.00046,722.78625,7032.706,694.30524,3341.935,29.54289,13.78029
2021-11-27 22:00:00,225.4,787.83777,25.756424,967.64856,7231.0664,692.74567,3313.3438,28.53662,14.07615
2021-11-27 23:00:00,218.32,791.77954,1.8609934,1234.2477,7383.892,689.65533,3334.3157,28.29022,14.33179
2021-11-28 00:00:00,221.89,997.64087,0,1352.3501,6884.2734,703.8657,3388.1526,4.11459,5.23515
2021-11-28 01:00:00,227.39,1007.5221,0,1137.5203,7019.894,704.7613,3431.824,5.13819,6.11019
2021-11-28 02:00:00,230.82,1002.87775,0,879.9415,6481.756,708.2333,3393.3667,5.78178,5.48556
2021-11-28 03:00:00,225,987.9567,4.4642186,651.4628,5837.5747,705.6996,3394.3667,6.96134,3.4619
2021-11-28 04:00:00,222.09,963.8558,0.019880896,531.05286,5167.067,699.5551,3402.8762,8.36838,4.05491
2021-11-28 05:00:00,211.53,940.78064,0,482.5331,4494.4937,699.6343,3417.4707,9.37473,5.82651
2021-11-28 06:00:00,205.53,907.7142,0,459.2006,3950.2854,697.5588,3406.598,9.55923,10.38233
2021-11-28 07:00:00,200.11,877.59357,0,406.93988,3570.3252,700.67267,3403.7227,10.35746,9.4142
2021-11-28 08:00:00,201.63,842.44226,0,380.98654,3350.4558,696.056,3443.9622,12.40563,7.07724
2021-11-28 09:00:00,203.86,794.60425,0.72597396,401.98334,3670.3345,701.00507,3422.7966,14.18301,8.2472
2021-11-28 10:00:00,206.91,746.1691,2.0793808,475.768,3826.5823,697.8838,3397.0098,15.54643,8.54605
2021-11-28 11:00:00,208.68,694.051,0.5840751,598.9059,4315.801,696.10834,3388.4863,16.91538,7.38137
2021-11-28 12:00:00,217.74,640.9112,4.598937,746.22955,5159.2114,697.71265,3421.56,17.8762,7.37941
2021-11-28 13:00:00,224.8,580.7237,39.693283,842.7537,5590.5273,697.4102,3421.2014,17.02536,10.67069
2021-11-28 14:00:00,232.58,513.4049,81.99233,817.68304,5989.5903,693.82605,3398.1367,18.43546,14.03099
2021-11-28 15:00:00,232.87,453.0842,123.48095,742.36414,6188.246,691.7181,3409.4749,18.98761,13.1532
2021-11-28 16:00:00,230.57,401.55844,149.85297,701.21936,6279.595,695.5431,3406.7632,19.55042,11.65415
2021-11-28 17:00:00,233.42,349.91638,162.24385,688.92285,6214.5444,693.9434,3389.3635,20.37117,12.02283
2021-11-28 18:00:00,237.18,290.54242,159.27574,690.4737,6066.671,693.0311,3391.7593,21.85983,13.61073
2021-11-28 19:00:00,243.08,244.86234,150.75633,648.33673,6061.2173,698.5669,3384.9456,21.03559,13.46552
2021-11-28 20:00:00,243.99,213.478,113.21709,624.3234,6109.272,696.1021,3392.8435,22.47286,13.1373
2021-11-28 21:00:00,246.97,194.31119,56.737724,741.65344,6392.566,696.184,3418.772,23.84912,13.78029
2021-11-28 22:00:00,246.99,185.59695,16.80329,1004.94824,6822.788,698.77826,3372.888,22.95083,14.07615
2021-11-28 23:00:00,240.23,185.63084,0,1271.408,7203.0894,695.4257,3401.4778,22.86796,14.33179
2021-11-29 00:00:00,243.08,172.84763,0.53683704,1499.5775,7798.172,730.9646,3377.7712,4.17536,5.23515
2021-11-29 01:00:00,250.99,183.26297,1.4665753,1287.2292,7794.773,731.8468,3421.219,5.21516,6.11019
2021-11-29 02:00:00,254.65,184.55234,0,976.83606,7048.389,735.72864,3382.9192,5.86681,5.48556
2021-11-29 03:00:00,250.97,181.74654,2.0296671,725.6381,6278.8804,732.93036,3383.9265,7.05882,3.4619
2021-11-29 04:00:00,247.96,176.39273,0,634.68726,5664.775,725.46643,3391.8337,8.48317,4.05491
2021-11-29 05:00:00,239.01,169.76265,0,607.2991,4857.125,726.0931,3407.086,9.48877,5.82651
2021-11-29 06:00:00,232.46,161.87122,0,577.76276,4434.651,723.5734,3396.556,9.65971,10.38233
2021-11-29 07:00:00,232,155.836,0,503.64163,3973.214,726.5929,3394.0317,10.457,9.4142
2021-11-29 08:00:00,239.47,144.14226,0.0878205,477.565,3646.5898,721.4988,3435.0884,12.51618,7.07724
2021-11-29 09:00:00,240.1,124.97029,0.87489665,495.0407,4180.2134,726.4365,3412.4248,14.29348,8.2472
2021-11-29 10:00:00,244.75,115.90733,1.2349476,546.4665,4354.693,723.45483,3388.04,15.65894,8.54605
2021-11-29 11:00:00,248.85,115.2523,0.23690166,645.6978,4800.6616,721.1845,3378.5984,17.04042,7.38137
2021-11-29 12:00:00,243.2,125.722534,0,777.58276,5747.444,722.7844,3411.228,18.02209,7.37941
2021-11-29 13:00:00,255.05,135.01901,15.754172,881.77515,6112.907,722.1982,3411.0513,17.16678,10.67069
2021-11-29 14:00:00,255.79,149.64578,38.065655,893.7288,6567.5415,717.7764,3387.2861,18.61798,14.03099
2021-11-29 15:00:00,256.11,181.78632,64.739655,866.98944,6876.141,715.4985,3399.9111,19.17323,13.1532
2021-11-29 16:00:00,253.45,220.91212,86.68909,859.5138,6884.837,719.48126,3397.1348,19.74664,11.65415
2021-11-29 17:00:00,245.61,256.1968,97.57863,858.84705,6895.06,717.8655,3379.2092,20.56574,12.02283
2021-11-29 18:00:00,246.22,298.6638,101.189316,870.1651,6905.387,716.7218,3381.715,22.08073,13.61073
2021-11-29 19:00:00,251.47,343.18613,94.09306,830.18506,6732.433,722.771,3375.3242,21.24646,13.46552
2021-11-29 20:00:00,252.37,385.2841,69.88393,762.998,6805.0244,719.7082,3384.1643,22.71258,13.1373
2021-11-29 21:00:00,255.51,429.66025,38.489933,818.0583,7185.407,719.2331,3409.9736,24.1166,13.78029
2021-11-29 22:00:00,243.82,467.76993,12.183061,1058.0546,7570.538,722.50214,3364.0085,23.21323,14.07615
2021-11-29 23:00:00,242.5,502.45718,0,1375.8539,8012.214,718.5377,3392.5935,23.12268,14.33179
2021-11-30 00:00:00,240.63,781.8103,0,1625.9149,8684.601,714.45667,3325.7727,5.33688,5.23515
2021-11-30 01:00:00,243.97,787.6545,0,1351.6989,8249.3545,713.6579,3362.3179,6.68602,6.11019
2021-11-30 02:00:00,249.33,782.98816,0,1029.6553,7649.5024,717.11285,3336.4766,7.4919,5.48556
2021-11-30 03:00:00,242.99,771.677,0,735.4513,6755.0547,713.1641,3336.0862,8.92189,3.4619
2021-11-30 04:00:00,236.21,751.6266,0,565.9371,6195.622,707.8919,3350.5586,10.67709,4.05491
2021-11-30 05:00:00,232.19,735.8178,0,524.19714,5429.064,706.6938,3350.2378,11.6683,5.82651
2021-11-30 06:00:00,220.78,713.1486,0,536.88,5177.749,706.6147,3338.4214,11.5801,10.38233
2021-11-30 07:00:00,212.83,691.689,0,474.91293,4807.7505,708.4527,3333.0435,12.35944,9.4142
2021-11-30 08:00:00,212.07,668.7088,0,410.83243,4808.2134,703.8018,3350.4778,14.62904,7.07724
2021-11-30 09:00:00,217.54,635.15125,3.1675756,421.3047,5121.478,709.76154,3354.0208,16.40469,8.2472
2021-11-30 10:00:00,224.95,608.45874,1.0164542,507.43933,5741.66,707.38025,3312.2112,17.80909,8.54605
2021-11-30 11:00:00,230.87,575.7136,0.4163484,693.7324,6119.9336,705.86536,3319.7493,19.43017,7.38137
2021-11-30 12:00:00,235.79,549.7346,0,930.29364,6682.1016,707.3112,3355.829,20.81037,7.37941
2021-11-30 13:00:00,241.86,519.80505,25.460623,1053.3893,7026.8457,707.3468,3356.4514,19.86971,10.67069
2021-11-30 14:00:00,242.86,487.38788,60.98794,981.9083,7355.8286,703.7022,3345.3696,22.10641,14.03099
2021-11-30 15:00:00,247.81,466.80835,102.0684,841.45135,7241.757,702.276,3330.2969,22.72079,13.1532
2021-11-30 16:00:00,246.45,448.84113,126.777565,744.1168,7286.083,708.26904,3335.466,23.49682,11.65415
2021-11-30 17:00:00,247.62,429.86057,140.85684,706.8294,7410.6123,703.9661,3328.4253,24.28442,12.02283
2021-11-30 18:00:00,251.77,404.95264,144.85504,710.0257,7519.278,705.9789,3327.0552,26.30254,13.61073
2021-11-30 19:00:00,254.8,389.40155,142.05197,670.2093,7625.8125,709.2525,3314.7961,25.2765,13.46552
2021-11-30 20:00:00,258.13,380.41852,115.289444,624.0734,7733.368,707.88367,3306.091,27.29406,13.1373
2021-11-30 21:00:00,263.13,374.39832,67.03157,720.44995,8148.1265,709.86847,3326.301,29.22867,13.78029
2021-11-30 22:00:00,267.97,369.84128,22.930866,1020.98517,8307.335,708.92456,3297.7964,28.22836,14.07615
2021-11-30 23:00:00,262.75,371.72372,0,1374.1749,8518.044,705.54254,3318.4883,27.99098,14.33179
2021-12-01 00:00:00,267.83,349.43845,0,1296.9977,8980.847,737.86584,3330.6362,5.33138,5.23515
2021-12-01 01:00:00,269.08,359.49878,0,1090.5463,8598.055,736.9912,3367.3467,6.67905,6.11019
2021-12-01 02:00:00,265.26,361.0188,0,818.50543,8049.6494,740.65234,3341.417,7.4842,5.48556
2021-12-01 03:00:00,260.78,362.70004,0,577.65656,7161.407,737.2239,3341.0278,8.91306,3.4619
2021-12-01 04:00:00,245.52,359.09482,0,462.15353,6629.496,730.56323,3355.5293,10.6667,4.05491
2021-12-01 05:00:00,238.17,361.82578,0,445.4653,5766.864,729.7082,3355.1846,11.65797,5.82651
2021-12-01 06:00:00,230.6,365.40967,0,461.26434,5442.748,727.97943,3343.3472,11.571,10.38233
2021-12-01 07:00:00,227.44,369.87537,0,414.97897,4957.6333,730.44617,3337.9392,12.35042,9.4142
2021-12-01 08:00:00,230.6,370.84717,0,356.39508,4892.1333,725.3502,3355.397,14.61903,7.07724
2021-12-01 09:00:00,237.6,368.838,3.206303,334.60825,5161.2896,731.1542,3358.9453,16.39469,8.2472
2021-12-01 10:00:00,238.04,374.65652,0,372.11957,5730.0024,728.2653,3317.0479,17.7989,8.54605
2021-12-01 11:00:00,243.8,377.9674,0.5134038,516.1965,6091.004,726.1023,3324.5767,19.41884,7.38137
2021-12-01 12:00:00,238.73,388.5232,0,723.98975,6656.1777,727.77374,3360.762,20.79716,7.37941
2021-12-01 13:00:00,245.6,394.25473,27.366766,845.1949,7065.1816,727.7723,3361.4072,19.8569,10.67069
2021-12-01 14:00:00,245.91,401.32303,67.558754,797.7013,7456.9814,722.63965,3350.2412,22.08988,14.03099
2021-12-01 15:00:00,244.2,414.60098,112.628334,683.78955,7394.5654,721.01807,3335.1372,22.70398,13.1532
2021-12-01 16:00:00,244.75,424.02637,138.45915,618.12354,7483.755,726.84796,3340.277,23.47905,11.65415
2021-12-01 17:00:00,253.67,430.05414,152.12204,609.70966,7621.978,722.0957,3333.2483,24.2668,12.02283
2021-12-01 18:00:00,251.55,422.33218,156.64534,627.6924,7747.271,723.33966,3331.8513,26.28253,13.61073
2021-12-01 19:00:00,252.36,425.19516,154.72612,583.03705,7764.6543,726.5667,3319.5554,25.2574,13.46552
2021-12-01 20:00:00,249.87,423.1053,128.80289,517.4174,7887.381,724.54553,3310.818,27.27235,13.1373
2021-12-01 21:00:00,254.67,419.03992,80.14386,583.4109,8299.133,726.02924,3331.1028,29.20444,13.78029
2021-12-01 22:00:00,255.82,417.05792,29.5084,840.9101,8399.473,726.2393,3302.5044,28.20459,14.07615
2021-12-01 23:00:00,248.36,420.14447,0,1158.0918,8635.917,722.0512,3323.24,27.96791,14.33179
2021-12-02 00:00:00,250.23,414.30527,0,1387.6115,8683.857,734.994,3326.2373,5.45882,5.23515
2021-12-02 01:00:00,257.1,408.1486,2.9455462,1252.522,8307.529,734.04565,3363.0325,6.84043,6.11019
2021-12-02 02:00:00,263.17,392.71066,1.8823993,994.32526,7756.3174,737.70575,3337.0608,7.6625,5.48556
2021-12-02 03:00:00,262.46,388.50412,4.2578025,736.28723,6890.392,734.0595,3336.701,9.11747,3.4619
2021-12-02 04:00:00,255.27,388.791,0,610.8169,6369.1587,727.73596,3351.2468,10.90742,4.05491
2021-12-02 05:00:00,243.91,393.7561,0.34208548,601.6432,5546.34,726.73816,3350.7576,11.89711,5.82651
2021-12-02 06:00:00,237.05,406.44086,0,625.5277,5249.589,725.5175,3339.034,11.7817,10.38233
2021-12-02 07:00:00,231.88,425.062,0,579.8265,4795.8623,727.77246,3333.5513,12.55916,9.4142
2021-12-02 08:00:00,236.07,442.222,1.2110147,529.0568,4735.941,722.7561,3350.903,14.85085,7.07724
2021-12-02 09:00:00,232.72,467.2006,0.4795497,490.91733,5001.587,728.69366,3354.3923,16.62633,8.2472
2021-12-02 10:00:00,234.19,500.86414,1.3665878,487.13385,5564.003,725.9745,3312.6267,18.03482,8.54605
2021-12-02 11:00:00,239.09,548.41644,0.32505366,580.4419,5925.3745,723.9697,3320.05,19.68105,7.38137
2021-12-02 12:00:00,247.52,597.3219,0,765.09454,6475.4233,725.6081,3356.3193,21.10309,7.37941
2021-12-02 13:00:00,237.01,640.4259,6.7354274,927.87744,6863.4185,725.63855,3357.1106,20.15346,10.67069
2021-12-02 14:00:00,239.75,671.4765,26.037891,953.7589,7231.1846,720.8122,3345.7336,22.47264,14.03099
2021-12-02 15:00:00,242.9,708.89746,49.251724,900.8498,7158.808,719.26575,3330.6187,23.09322,13.1532
2021-12-02 16:00:00,248.69,735.31494,75.83575,842.2692,7232.9146,725.2967,3335.7017,23.89052,11.65415
2021-12-02 17:00:00,251.26,740.95764,88.5983,799.3898,7369.309,720.46936,3328.8042,24.67481,12.02283
2021-12-02 18:00:00,254.13,735.7665,97.83944,801.0308,7480.1924,722.06635,3327.291,26.74575,13.61073
2021-12-02 19:00:00,257.31,729.96423,91.66962,763.5214,7511.199,725.189,3315.0166,25.69958,13.46552
2021-12-02 20:00:00,257.01,715.96765,72.1599,675.0107,7645.227,723.37054,3306.2046,27.77503,13.1373
2021-12-02 21:00:00,251.5,707.28625,43.743473,677.0957,8039.044,725.10016,3326.5823,29.76534,13.78029
2021-12-02 22:00:00,252.15,696.7494,19.528786,882.70776,8159.031,724.85596,3298.0073,28.75486,14.07615
2021-12-02 23:00:00,246.9,684.919,1.215611,1218.1248,8383.175,720.82263,3318.6316,28.50207,14.33179
2021-12-03 00:00:00,247.61,861.06213,0,919.56683,8371.019,779.1384,3324.8337,5.4429,5.23515
2021-12-03 01:00:00,249.12,905.2432,0,765.08136,7980.242,778.2555,3361.7393,6.82027,6.11019
2021-12-03 02:00:00,241.47,960.8452,0,581.8838,7427.4707,782.6334,3335.7173,7.64023,5.48556
2021-12-03 03:00:00,236.09,994.94366,0,432.01413,6574.4194,778.4782,3335.3777,9.09194,3.4619
2021-12-03 04:00:00,223.77,1015.20654,0,367.85095,6054.3984,770.0469,3349.961,10.87735,4.05491
2021-12-03 05:00:00,208.22,1042.1917,0,343.40457,5307.9814,769.999,3349.3635,11.86724,5.82651
2021-12-03 06:00:00,206.33,1066.909,0,350.00458,5054.1616,768.2324,3337.7117,11.75538,10.38233
2021-12-03 07:00:00,201.93,1092.4688,0,340.5248,4667.418,770.26917,3332.1675,12.53308,9.4142
2021-12-03 08:00:00,195.19,1107.7594,0,315.07117,4618.7686,764.48615,3349.4468,14.82189,7.07724
2021-12-03 09:00:00,197.42,1116.3677,2.2927895,283.84464,4916.4326,770.42596,3352.8955,16.59739,8.2472
2021-12-03 10:00:00,197.42,1129.2025,0,301.8032,5497.0425,768.0188,3311.199,18.00535,8.54605
2021-12-03 11:00:00,197.42,1122.5045,1.1921891,390.4912,5849.707,765.2547,3318.5437,19.64829,7.38137
2021-12-03 12:00:00,220.75,1116.0138,0,507.82617,6409.603,766.87665,3354.9048,21.06488,7.37941
2021-12-03 13:00:00,223.16,1111.3481,23.542736,599.7805,6743.2925,766.4109,3355.8071,20.11642,10.67069
2021-12-03 14:00:00,215.97,1107.4086,62.88158,608.2955,7074.9067,760.3691,3344.2556,22.42482,14.03099
2021-12-03 15:00:00,208.85,1114.2014,112.19239,566.00354,6952.581,758.52637,3329.121,23.0446,13.1532
2021-12-03 16:00:00,199.92,1123.0977,141.02005,552.5678,6994.938,764.80634,3334.1565,23.83912,11.65415
2021-12-03 17:00:00,193.21,1117.7141,156.77313,555.79803,7128.4453,760.1216,3327.3552,24.62384,12.02283
2021-12-03 18:00:00,190.61,1091.0891,165.98672,567.8554,7215.893,761.3411,3325.7522,26.68789,13.61073
2021-12-03 19:00:00,192.07,1087.4254,164.16862,523.32983,7288.9517,765.4696,3313.4802,25.64434,13.46552
2021-12-03 20:00:00,203.79,1083.0616,140.38866,485.11795,7410.5264,762.6751,3304.6038,27.71224,13.1373
2021-12-03 21:00:00,218.18,1067.3595,89.01005,591.76434,7803.787,763.4683,3325.0652,29.69527,13.78029
2021-12-03 22:00:00,228.6,1051.1077,36.58462,825.16504,7962.1025,764.3479,3296.4822,28.68612,14.07615
2021-12-03 23:00:00,231.44,1037.5834,0.65627015,1029.3738,8205.84,759.3715,3317.039,28.43534,14.33179
2021-12-04 00:00:00,230.04,1110.0273,0,1172.0435,6781.0967,674.4926,3332.38,5.24444,5.23515
2021-12-04 01:00:00,230.31,1104.7006,0,996.059,6622.902,674.0312,3369.4463,6.56895,6.11019
2021-12-04 02:00:00,234.41,1105.6985,0,777.66077,6077.1987,676.8194,3343.3457,7.36256,5.48556
2021-12-04 03:00:00,231.9,1082.4895,8.279061,586.53143,5418.4287,674.55255,3342.9983,8.77361,3.4619
2021-12-04 04:00:00,218.81,1046.261,3.1761014,488.02707,4980.6655,670.7994,3357.5952,10.50248,4.05491
