,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_solar_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_other_production_forecast,avg_nuclear_production_forecast,avg_coal_production_forecast,avg_oil_production_forecast
3969,2021-12-13 09:00:00,170.33,181.56,964.1415,2.5708978,511.5748,3125.628,738.42847,3419.5144,13.61033,8.2472
3970,2021-12-13 10:00:00,174.34,182.73,944.9651,10.710133,562.902,3208.4922,735.4873,3406.0032,14.96318,8.54605
3971,2021-12-13 11:00:00,182.32,194.69,919.95935,7.7297134,646.297,3859.214,733.2391,3388.4043,16.26714,7.38137
3972,2021-12-13 12:00:00,207.56,205.31,898.3353,9.3957,722.01556,4577.4453,735.07874,3419.1174,17.11984,7.37941
3973,2021-12-13 13:00:00,220.11,211.91,875.0513,50.54909,787.79944,5124.599,734.5545,3420.1023,16.29216,10.67069
3974,2021-12-13 14:00:00,219.88,216.6,824.3278,102.52628,808.2971,5451.8525,730.0063,3390.1108,17.48918,14.03099
3975,2021-12-13 15:00:00,219.53,217.15,799.72314,150.25339,789.3404,5535.736,727.6501,3412.8203,18.02529,13.1532
3976,2021-12-13 16:00:00,219.22,219.23,781.26434,186.89426,795.8947,5713.9536,731.83984,3408.7693,18.53314,11.65415
3977,2021-12-13 17:00:00,216.11,216.58,742.8244,205.75644,816.00696,5483.1895,730.16284,3386.8582,19.36244,12.02283
3978,2021-12-13 18:00:00,203.92,214.19,715.96967,205.07184,834.9734,5296.9756,728.9969,3390.102,20.71462,13.61073
3979,2021-12-13 19:00:00,206.36,218.14,684.3177,194.38484,792.3979,5449.4375,735.1994,3386.4304,19.9424,13.46552
3980,2021-12-13 20:00:00,214.73,220.33,671.59436,144.33185,760.4064,5500.955,732.0981,3401.9614,21.23009,13.1373
3981,2021-12-13 21:00:00,222.84,222.39,664.9916,65.13405,878.9109,5741.0195,731.8055,3427.3555,22.46242,13.78029
3982,2021-12-13 22:00:00,222.84,225.34,654.01556,24.851908,1104.4816,6167.353,735.2424,3379.5195,21.59042,14.07615
3983,2021-12-13 23:00:00,222.32,226.28,647.1333,0.0,1271.1654,6514.8022,731.1384,3408.6694,21.54738,14.33179
3984,2021-12-14 00:00:00,223.81,217.56,917.9379,0.0,1527.3365,6519.1206,732.8934,3342.842,4.58325,5.23515
3985,2021-12-14 01:00:00,218.37,216.89,943.52515,0.0,1344.3804,6289.866,732.30505,3381.2446,5.73167,6.11019
3986,2021-12-14 02:00:00,220.0,213.25,985.2989,0.0,1079.495,5646.923,736.1683,3356.488,6.43748,5.48556
3987,2021-12-14 03:00:00,209.91,207.82,1013.9135,0.0,823.71893,4968.1045,732.3513,3356.9502,7.71306,3.4619
3988,2021-12-14 04:00:00,199.15,202.63,1017.51215,0.0,674.9191,4475.47,726.4439,3368.8455,9.2536,4.05491
3989,2021-12-14 05:00:00,176.18,192.9,1046.259,0.0,625.06354,3889.2363,725.5267,3372.8574,10.25414,5.82651
3990,2021-12-14 06:00:00,160.23,190.44,1051.1666,0.0,619.79553,3733.5632,724.99457,3355.9285,10.33408,10.38233
3991,2021-12-14 07:00:00,151.72,186.12,1055.9083,0.0,561.21454,3443.7014,727.1479,3349.8828,11.12507,9.4142
3992,2021-12-14 08:00:00,151.08,184.78,1066.21,0.0,510.699,3362.4573,722.2469,3368.5022,13.25814,7.07724
3993,2021-12-14 09:00:00,150.64,191.41,1050.8475,2.6446779,503.14478,3661.636,728.3703,3373.4321,15.03486,8.2472
3994,2021-12-14 10:00:00,159.86,197.94,1051.6497,3.8351831,553.8047,4030.5684,725.884,3332.5605,16.41399,8.54605
3995,2021-12-14 11:00:00,173.94,202.32,1039.8788,5.3606954,684.5947,4438.3423,724.1597,3339.0789,17.87961,7.38137
3996,2021-12-14 12:00:00,197.29,206.23,1036.9719,0.0,867.4149,4937.1685,725.8838,3372.3308,19.00123,7.37941
3997,2021-12-14 13:00:00,205.28,208.12,1005.26,24.352837,1004.35876,5229.855,725.907,3371.7275,18.11595,10.67069
3998,2021-12-14 14:00:00,201.53,211.56,972.2413,70.41112,1001.02216,5477.4136,721.7037,3362.326,19.84299,14.03099
3999,2021-12-14 15:00:00,193.35,212.49,954.7198,127.04038,923.9391,5484.3623,720.0957,3352.9019,20.419,13.1532
4000,2021-12-14 16:00:00,196.81,213.48,939.40106,162.62772,858.40924,5485.5474,726.12335,3355.6746,21.06357,11.65415
4001,2021-12-14 17:00:00,195.59,214.87,917.33344,183.88316,825.95087,5536.421,721.83484,3346.2046,21.87161,12.02283
4002,2021-12-14 18:00:00,195.91,216.04,886.0038,198.945,828.91925,5596.501,723.4365,3347.6672,23.56328,13.61073
4003,2021-12-14 19:00:00,203.85,218.19,847.97614,199.8713,788.2886,5626.8296,727.0541,3335.6113,22.66166,13.46552
4004,2021-12-14 20:00:00,218.89,223.48,835.8493,169.88876,722.90497,5868.0166,725.35223,3328.5679,24.32143,13.1373
4005,2021-12-14 21:00:00,222.49,227.2,815.6669,105.91618,773.706,6137.5317,727.193,3346.9648,25.91177,13.78029
4006,2021-12-14 22:00:00,225.69,227.95,778.6863,47.23227,1012.1373,6381.013,726.9786,3314.4407,24.97437,14.07615
4007,2021-12-14 23:00:00,223.79,224.67,757.0773,2.0992904,1331.6018,6538.128,723.2075,3337.0027,24.83225,14.33179
4008,2021-12-15 00:00:00,222.99,217.28,848.2779,0.0,1884.6196,6984.3213,697.6554,3340.8076,4.51875,5.23515
4009,2021-12-15 01:00:00,225.7,218.2,856.22925,0.0,1658.1403,6804.433,697.6786,3379.2915,5.64999,6.11019
4010,2021-12-15 02:00:00,226.72,216.68,849.5576,0.0,1349.4292,6181.3486,700.8103,3354.7502,6.34724,5.48556
4011,2021-12-15 03:00:00,228.48,213.07,833.9199,7.797854,1047.0812,5477.67,698.6729,3355.3171,7.60961,3.4619
4012,2021-12-15 04:00:00,226.79,210.37,801.5959,3.681571,858.6732,5007.786,694.09515,3366.8584,9.13177,4.05491
4013,2021-12-15 05:00:00,211.31,200.89,777.62103,0.14388782,793.9229,4296.8604,693.6278,3371.4504,10.13311,5.82651
4014,2021-12-15 06:00:00,195.08,198.5,734.6634,0.0,778.69147,4067.5996,692.23883,3353.887,10.22744,10.38233
4015,2021-12-15 07:00:00,189.69,194.26,693.5761,0.0,696.13745,3683.5317,695.3961,3347.7886,11.01943,9.4142
4016,2021-12-15 08:00:00,194.51,193.2,652.7089,0.0,640.9586,3547.0261,692.11743,3366.548,13.14082,7.07724
4017,2021-12-15 09:00:00,196.78,199.25,585.6691,0.0,663.638,3797.6323,697.9262,3371.6536,14.91763,8.2472
4018,2021-12-15 10:00:00,204.21,205.6,529.21735,5.1963396,751.811,4147.502,694.926,3330.968,16.2946,8.54605
4019,2021-12-15 11:00:00,208.96,209.71,474.56747,2.949232,926.7,4552.362,693.7578,3337.3745,17.74691,7.38137
4020,2021-12-15 12:00:00,225.21,213.56,428.1702,7.6971436,1160.547,5094.9766,696.8592,3370.1665,18.8464,7.37941
4021,2021-12-15 13:00:00,235.97,216.54,359.72794,43.50371,1294.5496,5446.6455,696.4712,3369.3762,17.96586,10.67069
4022,2021-12-15 14:00:00,239.77,222.37,293.43008,86.47647,1236.1796,5750.6313,693.4189,3360.278,19.64928,14.03099
4023,2021-12-15 15:00:00,238.69,226.39,243.61168,130.94083,1106.4844,5843.6104,693.4186,3351.6003,20.22201,13.1532
4024,2021-12-15 16:00:00,232.0,228.83,204.07877,162.34024,1005.7301,5858.938,697.0549,3354.0989,20.85532,11.65415
4025,2021-12-15 17:00:00,231.84,231.4,171.77216,177.80067,959.94275,5950.4214,694.5976,3344.3008,21.66511,12.02283
4026,2021-12-15 18:00:00,233.52,232.53,145.63379,175.861,956.38544,5979.42,696.6643,3346.1548,23.32884,13.61073
4027,2021-12-15 19:00:00,237.46,233.99,121.88382,163.5389,916.7911,5943.1113,700.96906,3334.1575,22.43788,13.46552
4028,2021-12-15 20:00:00,240.77,238.9,123.624535,119.93232,859.47754,6167.364,699.5021,3327.3606,24.06702,13.1373
4029,2021-12-15 21:00:00,247.72,241.42,138.40047,53.55734,918.63806,6426.631,701.265,3345.4578,25.6279,13.78029
4030,2021-12-15 22:00:00,243.29,239.96,152.48419,18.673157,1183.9213,6686.1235,702.64124,3312.503,24.69588,14.07615
4031,2021-12-15 23:00:00,241.82,234.02,180.19818,0.0,1545.6117,6846.179,698.29987,3335.2722,24.56192,14.33179
4032,2021-12-16 00:00:00,241.15,235.13,479.1318,0.0,1592.7678,7910.929,592.1728,3335.7207,4.45282,5.23515
4033,2021-12-16 01:00:00,236.67,234.55,544.52765,0.0,1343.2336,7589.0327,594.02747,3374.2302,5.56651,6.11019
4034,2021-12-16 02:00:00,234.36,233.35,612.05884,0.0,1022.4748,6986.7817,597.51056,3349.8528,6.25501,5.48556
4035,2021-12-16 03:00:00,231.47,227.9,669.6909,0.0,760.6575,6179.724,595.7446,3350.5063,7.50386,3.4619
4036,2021-12-16 04:00:00,219.81,222.7,714.193,0.0,649.35736,5679.692,596.41376,3361.762,9.00724,4.05491
4037,2021-12-16 05:00:00,203.79,211.81,752.2403,0.0,648.5672,4964.8447,599.6247,3366.844,10.0094,5.82651
4038,2021-12-16 06:00:00,192.17,206.95,774.4755,0.0,683.358,4694.484,602.0532,3348.769,10.11844,10.38233
4039,2021-12-16 07:00:00,180.02,201.79,787.0256,0.0,622.367,4310.6636,605.13025,3342.6274,10.91145,9.4142
4040,2021-12-16 08:00:00,177.43,201.67,789.46423,0.0,540.5408,4230.462,603.5202,3361.5383,13.02089,7.07724
4041,2021-12-16 09:00:00,181.81,207.79,772.0049,2.426372,509.0106,4524.3647,605.9882,3366.7922,14.79779,8.2472
4042,2021-12-16 10:00:00,183.06,216.31,757.5477,0.626012,553.45905,5050.345,603.8523,3326.2764,16.17255,8.54605
4043,2021-12-16 11:00:00,192.19,218.49,744.2433,1.0386395,720.53015,5424.1807,604.8914,3332.5986,17.61127,7.38137
4044,2021-12-16 12:00:00,212.86,221.52,731.5806,0.0,946.20654,6004.7373,605.6031,3364.9602,18.68814,7.37941
4045,2021-12-16 13:00:00,224.47,223.43,702.90045,15.593046,1075.4689,6323.6465,609.04785,3364.0024,17.81244,10.67069
4046,2021-12-16 14:00:00,226.96,228.28,661.58307,46.15153,1040.787,6651.7866,604.40314,3355.1814,19.45128,14.03099
4047,2021-12-16 15:00:00,225.79,229.49,633.5315,86.438515,940.0239,6597.09,605.3648,3347.1694,20.02065,13.1532
4048,2021-12-16 16:00:00,227.51,230.87,621.5489,113.72893,869.0651,6616.136,610.8695,3349.427,20.64247,11.65415
4049,2021-12-16 17:00:00,231.59,233.27,602.8468,129.94237,844.9965,6767.0396,609.93665,3339.3489,21.45404,12.02283
4050,2021-12-16 18:00:00,224.11,233.3,599.77954,140.98505,865.6625,6813.039,610.3746,3341.541,23.08922,13.61073
4051,2021-12-16 19:00:00,224.62,234.69,600.4645,140.21037,830.7545,6849.5264,615.33466,3329.6177,22.20913,13.46552
4052,2021-12-16 20:00:00,228.56,238.29,617.17267,118.93379,743.46027,7001.474,616.54944,3323.0608,23.80698,13.1373
4053,2021-12-16 21:00:00,231.09,241.0,651.1106,74.0417,781.4047,7349.5835,612.86365,3340.9243,25.33775,13.78029
4054,2021-12-16 22:00:00,223.02,239.17,680.6569,29.634272,1047.0446,7564.8877,615.1289,3307.5884,24.41122,14.07615
4055,2021-12-16 23:00:00,221.93,234.79,710.44995,0.0,1403.038,7792.5845,615.40857,3330.5334,24.2856,14.33179
4056,2021-12-17 00:00:00,222.45,223.32,737.89825,0.0,1587.5486,6995.0366,672.3254,3342.8196,4.38484,5.23515
4057,2021-12-17 01:00:00,223.76,223.16,780.0269,0.0,1396.8796,6807.8374,672.7569,3381.5286,5.48043,6.11019
4058,2021-12-17 02:00:00,225.93,220.62,840.3959,0.0,1116.3528,6216.877,675.4513,3357.2092,6.1599,5.48556
4059,2021-12-17 03:00:00,219.83,216.17,883.328,0.0,832.914,5528.4653,673.6879,3357.9104,7.39483,3.4619
4060,2021-12-17 04:00:00,206.89,212.74,903.99084,0.0,655.3261,5088.2295,669.72217,3368.996,8.87885,4.05491
4061,2021-12-17 05:00:00,177.69,202.18,943.80005,0.0,605.47845,4404.898,669.3907,3374.3713,9.88185,5.82651
4062,2021-12-17 06:00:00,170.44,197.25,967.04095,0.0,622.3787,4141.1187,667.96936,3355.9214,10.00606,10.38233
4063,2021-12-17 07:00:00,163.93,191.01,991.65753,0.0,566.5064,3751.794,671.2246,3349.7437,10.80011,9.4142
4064,2021-12-17 08:00:00,154.06,188.71,1013.6367,0.0,496.20575,3605.0662,668.38367,3368.7336,12.89724,7.07724
4065,2021-12-17 09:00:00,158.1,193.63,1011.3093,1.4216099,472.50095,3820.9956,673.7508,3374.0894,14.67424,8.2472
4066,2021-12-17 10:00:00,164.73,200.21,1022.3167,1.300632,517.12354,4203.7,670.6548,3333.5532,16.04672,8.54605
4067,2021-12-17 11:00:00,171.02,203.52,1021.06433,2.6282563,667.011,4588.062,669.72345,3339.8247,17.47142,7.38137
4068,2021-12-17 12:00:00,179.42,207.11,1025.3839,0.0,884.2395,5124.538,672.7251,3372.0715,18.52496,7.37941
4069,2021-12-17 13:00:00,185.54,208.76,1008.2018,18.742617,1045.6849,5447.4834,672.2221,3371.0203,17.65426,10.67069
4070,2021-12-17 14:00:00,186.81,213.01,984.52826,56.13527,1041.8607,5758.49,669.99255,3362.3015,19.24713,14.03099
4071,2021-12-17 15:00:00,182.13,214.94,977.8705,108.411026,946.9629,5826.3906,670.1046,3354.5974,19.81304,13.1532
4072,2021-12-17 16:00:00,177.48,216.31,974.5685,140.58292,855.4422,5841.0254,672.8687,3356.7168,20.423,11.65415
4073,2021-12-17 17:00:00,176.99,219.26,956.84735,160.77115,805.75073,5989.4067,671.4553,3346.464,21.23642,12.02283
4074,2021-12-17 18:00:00,173.31,219.34,933.21234,175.45345,807.8768,5977.896,673.1453,3348.842,22.84215,13.61073
4075,2021-12-17 19:00:00,181.5,220.42,904.8798,175.05151,768.0305,5937.799,677.9079,3336.889,21.97329,13.46552
4076,2021-12-17 20:00:00,182.25,225.52,895.7268,150.69691,686.4915,6163.7114,676.5161,3330.4116,23.53886,13.1373
4077,2021-12-17 21:00:00,196.58,228.7,886.9158,93.63415,717.4419,6394.3853,677.8916,3348.1536,25.03858,13.78029
4078,2021-12-17 22:00:00,193.64,229.47,859.0186,41.163044,963.13086,6674.719,679.6788,3314.5408,24.11773,14.07615
4079,2021-12-17 23:00:00,198.1,225.37,842.9866,2.9360905,1321.1028,6837.5176,675.76056,3337.6455,24.00069,14.33179
4080,2021-12-18 00:00:00,203.62,200.37,1139.997,3.571494,1747.7996,5766.3086,700.7146,3334.6218,10.3043,5.23515
4081,2021-12-18 01:00:00,199.51,202.99,1153.203,2.7644114,1504.2712,5728.5586,700.7667,3373.34,10.87732,6.11019
4082,2021-12-18 02:00:00,208.39,203.0,1168.461,0.82940376,1188.4712,5326.2046,704.0236,3349.3127,10.88768,5.48556
4083,2021-12-18 03:00:00,205.86,199.54,1168.1263,8.132257,903.8814,4768.5957,701.60724,3350.1506,11.71439,3.4619
4084,2021-12-18 04:00:00,196.2,194.19,1153.8411,7.2119894,751.6147,4269.708,696.81287,3360.781,12.75244,4.05491
4085,2021-12-18 05:00:00,182.08,184.51,1136.8748,2.6331465,701.5022,3666.3997,696.3271,3366.9077,13.18597,5.82651
4086,2021-12-18 06:00:00,171.44,182.76,1087.3256,1.4802624,679.3425,3484.1396,695.1129,3347.6748,13.20665,10.38233
4087,2021-12-18 07:00:00,165.44,180.1,1033.8654,0.0,597.7218,3209.595,698.111,3341.433,14.36544,9.4142
4088,2021-12-18 08:00:00,166.07,179.29,989.3499,0.0,553.56946,3110.778,694.5259,3360.6204,16.23453,7.07724
4089,2021-12-18 09:00:00,165.61,183.09,906.4638,0.0,582.7592,3221.431,700.2991,3366.1973,18.36374,8.2472
4090,2021-12-18 10:00:00,165.86,188.04,835.3249,7.127738,672.5102,3446.1946,697.3897,3325.9604,20.16959,8.54605
4091,2021-12-18 11:00:00,167.15,193.96,780.05115,5.0809216,817.48096,3852.2048,696.1652,3332.09,21.55094,7.38137
4092,2021-12-18 12:00:00,192.74,198.45,723.43805,13.37411,994.3647,4276.84,698.93225,3363.665,22.53582,7.37941
4093,2021-12-18 13:00:00,214.08,203.79,636.90906,45.021675,1114.3857,4676.5444,698.5959,3362.3657,22.45248,10.67069
4094,2021-12-18 14:00:00,225.98,209.2,519.98303,79.857506,1096.0731,4889.4224,695.48236,3354.0754,23.63233,14.03099
4095,2021-12-18 15:00:00,228.67,212.83,424.9529,119.14622,1019.22437,4945.6,695.087,3347.388,24.81326,13.1532
4096,2021-12-18 16:00:00,226.22,215.94,356.12323,146.73248,957.28827,5007.3057,699.0514,3349.147,25.59613,11.65415
4097,2021-12-18 17:00:00,231.01,217.22,275.00034,162.66078,921.5837,4938.047,696.507,3338.4724,26.85532,12.02283
4098,2021-12-18 18:00:00,237.94,217.86,223.46643,155.09283,918.9151,4887.64,698.26263,3341.3662,27.88632,13.61073
4099,2021-12-18 19:00:00,241.87,222.16,144.32086,137.28401,883.7362,4959.9316,702.64594,3329.5298,27.65625,13.46552
4100,2021-12-18 20:00:00,243.71,227.87,117.62024,93.99132,839.7073,5178.1567,701.09344,3323.4104,28.50626,13.1373
4101,2021-12-18 21:00:00,247.08,229.46,117.72347,35.529694,918.8936,5349.496,702.7401,3340.761,29.18818,13.78029
4102,2021-12-18 22:00:00,236.92,229.05,113.70138,10.468633,1184.3763,5647.937,703.9749,3306.6077,28.28421,14.07615
4103,2021-12-18 23:00:00,227.79,223.23,121.17584,0.0,1516.6318,5758.1025,699.8592,3329.9565,27.97471,14.33179
4104,2021-12-19 00:00:00,231.45,230.05,165.58049,0.0,1684.3982,6718.4956,747.883,3372.2412,4.2679,5.23515
4105,2021-12-19 01:00:00,226.98,234.61,194.80096,2.0330327,1429.513,6822.359,749.491,3414.6733,5.33234,6.11019
4106,2021-12-19 02:00:00,234.8,234.44,226.85326,0.0,1096.9093,6204.3555,753.94684,3376.6035,5.99628,5.48556
4107,2021-12-19 03:00:00,233.95,231.33,249.13007,3.6580389,837.314,5560.3667,751.1845,3378.2063,7.20725,3.4619
4108,2021-12-19 04:00:00,228.68,222.61,262.77533,0.0,742.51654,4810.153,743.0976,3379.957,8.65796,4.05491
4109,2021-12-19 05:00:00,215.89,212.95,279.13757,1.7293198,731.38763,4229.648,744.3829,3402.9045,9.66241,5.82651
4110,2021-12-19 06:00:00,202.64,203.86,288.3001,0.0,724.49146,3707.297,741.7613,3395.838,9.8127,10.38233
4111,2021-12-19 07:00:00,192.31,199.52,295.99652,0.0,641.2927,3384.8552,745.0235,3396.3247,10.60857,9.4142
4112,2021-12-19 08:00:00,188.83,195.93,296.38867,0.0,584.2822,3208.994,739.7187,3445.7302,12.68451,7.07724
4113,2021-12-19 09:00:00,193.72,206.15,282.61646,0.0,589.4039,3646.305,744.74347,3405.5059,14.46168,8.2472
4114,2021-12-19 10:00:00,191.37,207.25,280.37088,2.5903378,657.50726,3783.7776,741.85974,3397.5596,15.83024,8.54605
4115,2021-12-19 11:00:00,196.06,213.55,284.8125,0.048387926,795.2031,4305.515,739.4992,3376.6187,17.23081,7.38137
4116,2021-12-19 12:00:00,200.15,222.04,302.086,0.0,962.05096,5163.9287,741.3493,3405.5305,18.24423,7.37941
4117,2021-12-19 13:00:00,207.37,224.92,307.54474,6.32438,1072.4432,5566.962,740.5776,3407.1765,17.38212,10.67069
4118,2021-12-19 14:00:00,216.87,229.98,321.21765,18.215023,1066.8866,5951.8354,736.1196,3375.7651,18.8959,14.03099
4119,2021-12-19 15:00:00,223.7,231.45,347.03394,39.994007,1013.7274,6114.586,733.50604,3402.7146,19.45586,13.1532
4120,2021-12-19 16:00:00,223.02,232.39,383.41406,61.967236,979.0358,6215.845,737.20654,3397.4534,20.04542,11.65415
4121,2021-12-19 17:00:00,222.08,230.46,419.4263,75.03086,965.0311,6070.3477,736.54974,3374.3218,20.86201,12.02283
4122,2021-12-19 18:00:00,221.06,228.26,463.60095,84.78292,980.5181,6003.1924,734.6143,3377.6235,22.41708,13.61073
4123,2021-12-19 19:00:00,215.99,228.61,510.75122,80.01025,948.58765,6031.46,741.8952,3375.442,21.56753,13.46552
4124,2021-12-19 20:00:00,219.25,229.75,557.0147,57.87632,880.4728,6086.9316,738.3419,3393.4343,23.07759,13.1373
4125,2021-12-19 21:00:00,227.72,231.78,609.25195,28.981989,934.0095,6426.099,737.35187,3417.9634,24.52388,13.78029
4126,2021-12-19 22:00:00,231.99,231.86,648.55896,9.903189,1189.8328,6808.8135,741.89435,3370.7798,23.61279,14.07615
4127,2021-12-19 23:00:00,231.28,229.37,685.0816,0.0,1522.8103,7225.505,737.7295,3399.0747,23.51054,14.33179
4128,2021-12-20 00:00:00,228.51,221.85,749.7886,0.0,1601.5933,5870.733,762.97595,3391.2063,142.26849,316.1117
4129,2021-12-20 01:00:00,222.12,225.2,772.04205,0.4771769,1414.4695,6087.6533,764.3903,3434.327,132.39119,256.06244
4130,2021-12-20 02:00:00,225.73,223.74,771.10425,0.0,1188.8376,5677.9272,769.0803,3395.466,119.17063,184.69369
4131,2021-12-20 03:00:00,230.57,220.02,766.52576,2.0369093,982.7976,5189.542,765.9986,3397.1025,111.80429,119.18907
4132,2021-12-20 04:00:00,222.85,209.67,744.583,0.0,849.99603,4391.218,757.41815,3398.9102,103.87805,46.32448
4133,2021-12-20 05:00:00,207.73,201.69,721.0836,0.06995212,775.2293,3902.02,758.8037,3422.031,93.0825,0.0
4134,2021-12-20 06:00:00,200.67,192.27,678.28687,0.0,746.0271,3314.895,756.27814,3414.5127,91.09836,0.0
4135,2021-12-20 07:00:00,202.03,189.66,633.7325,0.0,689.6818,3046.4075,759.33856,3415.0212,99.48002,0.0
4136,2021-12-20 08:00:00,206.29,187.41,585.09314,0.0,656.1702,2927.0583,753.8018,3464.999,96.79404,0.0
4137,2021-12-20 09:00:00,208.88,196.03,514.3617,0.32145712,667.2617,3193.9858,758.9916,3424.691,105.88148,0.0
4138,2021-12-20 10:00:00,212.15,198.3,449.07092,1.3697698,748.14545,3290.8918,756.28424,3416.0793,115.92284,0.0
4139,2021-12-20 11:00:00,218.31,207.84,389.55432,0.0,876.8987,3873.824,753.7421,3395.0925,115.80398,0.0
4140,2021-12-20 12:00:00,234.76,216.93,338.93967,0.0,1014.61127,4597.7646,755.5988,3424.6914,114.61338,0.0
4141,2021-12-20 13:00:00,235.58,223.38,271.40417,12.9551,1118.3336,5073.352,754.7443,3426.1907,129.37119,0.0
4142,2021-12-20 14:00:00,240.67,228.78,204.3206,30.894718,1125.241,5406.976,749.9046,3394.1914,121.50057,0.0
4143,2021-12-20 15:00:00,250.6,231.68,154.45569,58.33216,1074.1768,5479.911,747.2884,3421.0417,134.2698,30.01624
4144,2021-12-20 16:00:00,250.64,235.89,111.961624,80.87009,1027.554,5650.722,751.3641,3416.046,137.97704,51.70769
4145,2021-12-20 17:00:00,252.0,235.97,79.935715,92.9053,996.7269,5464.27,750.3707,3392.7285,148.01866,71.61466
4146,2021-12-20 18:00:00,253.39,233.58,50.85805,98.98971,992.72864,5268.4478,748.70294,3396.1682,137.08339,79.18286
4147,2021-12-20 19:00:00,250.06,237.45,38.57831,91.54155,955.9588,5396.7363,755.9718,3393.6975,148.9289,91.32982
4148,2021-12-20 20:00:00,255.63,238.19,50.58883,67.81687,922.11554,5456.0786,752.28235,3411.7012,134.85809,104.80683
4149,2021-12-20 21:00:00,256.12,237.63,80.41567,34.446136,1017.5062,5676.929,751.3023,3436.6084,118.71871,111.68922
4150,2021-12-20 22:00:00,240.09,238.49,116.45449,11.732679,1257.2191,6108.0635,755.7219,3388.553,117.87687,116.41221
4151,2021-12-20 23:00:00,237.06,236.05,160.25446,0.0,1504.5201,6469.3813,751.2656,3417.4812,113.59067,111.08412
4152,2021-12-21 00:00:00,238.67,235.64,421.82587,0.0,2202.5806,6257.8066,765.98865,3333.0332,414.60734,503.14657
4153,2021-12-21 01:00:00,241.73,236.02,457.58945,0.0,1955.018,6040.0073,765.57996,3371.9614,407.31101,488.79654
4154,2021-12-21 02:00:00,245.25,235.64,514.2898,0.0,1563.7448,5453.019,769.9988,3348.3752,385.57117,484.42752
4155,2021-12-21 03:00:00,247.1,235.53,553.13904,0.0,1132.116,4825.81,766.40906,3349.4275,373.28569,474.6882
4156,2021-12-21 04:00:00,239.92,234.25,581.48834,0.0,831.713,4344.231,758.97516,3359.327,357.69941,474.71295
4157,2021-12-21 05:00:00,231.76,227.25,630.7291,0.0,738.79584,3826.461,758.64557,3366.647,337.88931,482.39076
4158,2021-12-21 06:00:00,209.14,224.27,657.3991,0.0,743.4942,3672.6335,756.94226,3346.0898,321.95243,503.01307
4159,2021-12-21 07:00:00,201.78,221.42,692.51465,0.0,648.5135,3409.385,759.5689,3339.7378,318.18773,486.85799
4160,2021-12-21 08:00:00,202.35,219.88,715.85754,0.0,575.2061,3306.6028,754.1291,3359.2034,313.90062,477.03926
4161,2021-12-21 09:00:00,204.53,224.32,718.2678,2.5106974,606.1818,3598.8667,760.2972,3365.1438,317.17065,504.63619
4162,2021-12-21 10:00:00,202.46,228.79,722.41125,0.0,693.2245,3936.8047,757.5796,3325.2654,320.44916,543.1863
4163,2021-12-21 11:00:00,207.98,229.56,721.02454,1.9064703,917.2638,4318.876,755.262,3331.1628,322.12799,583.01813
4164,2021-12-21 12:00:00,217.11,228.81,719.4473,0.0,1262.0963,4796.272,757.29114,3361.827,334.04075,597.48421
4165,2021-12-21 13:00:00,211.34,229.64,684.0878,29.455463,1451.7734,5050.3086,757.1749,3360.146,352.57707,632.14543
4166,2021-12-21 14:00:00,217.79,234.87,654.37585,76.319145,1347.1819,5289.818,751.6774,3352.464,366.17343,658.5801
4167,2021-12-21 15:00:00,219.31,239.66,622.31213,129.40038,1142.0723,5274.9316,749.7725,3347.2869,391.58103,681.28097
4168,2021-12-21 16:00:00,223.05,243.77,592.69183,159.7136,970.6252,5290.479,755.77344,3348.486,410.34122,655.20634
4169,2021-12-21 17:00:00,213.68,246.88,555.19006,175.60391,886.47174,5336.159,751.3994,3337.135,429.31906,624.40531
4170,2021-12-21 18:00:00,213.76,248.16,497.52393,183.63754,871.2172,5384.5244,752.23505,3340.829,433.69914,572.41697
4171,2021-12-21 19:00:00,214.91,251.08,426.84882,183.3188,823.3123,5408.834,756.3636,3329.094,446.07566,519.978
4172,2021-12-21 20:00:00,226.79,256.79,376.62622,155.89899,725.0761,5659.8013,753.90765,3323.4626,444.27573,483.44718
4173,2021-12-21 21:00:00,236.0,260.32,325.1284,100.422844,732.76886,5895.2783,755.1939,3340.1956,442.68943,450.5763
4174,2021-12-21 22:00:00,234.61,259.5,266.7969,40.64125,1029.067,6147.5723,756.32166,3305.1526,449.17861,421.4732
4175,2021-12-21 23:00:00,232.84,251.36,222.47075,0.0,1541.8872,6321.3843,751.7205,3328.9368,447.55424,384.0976
4176,2021-12-22 00:00:00,236.7,231.31,185.88171,0.0,1778.453,6901.4204,765.1867,3324.0784,4.07269,5.23515
4177,2021-12-22 01:00:00,240.41,232.38,219.66776,1.8640835,1525.4723,6697.831,764.65173,3362.9768,5.08514,6.11019
4178,2021-12-22 02:00:00,241.27,232.08,251.06279,3.408925,1200.5305,6127.274,769.03253,3339.7903,5.72316,5.48556
4179,2021-12-22 03:00:00,239.48,228.17,281.06586,4.349563,942.06055,5447.3164,765.4243,3341.002,6.89414,3.4619
4180,2021-12-22 04:00:00,225.02,223.6,314.87244,4.5209885,830.44684,5018.316,758.107,3350.3623,8.28924,4.05491
