,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_solar_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
3631,2021-11-29 07:00:00,270.12,258.17,4868.845,0.0,13035.502,711.65015,28520.13,33232.848,290.3391,777.82996
3632,2021-11-29 08:00:00,270.08,260.46,4814.409,0.0,13401.142,581.7869,28045.125,33197.445,304.57596,766.37103
3633,2021-11-29 09:00:00,275.09,265.79,4731.821,0.0,14037.443,544.75793,28703.127,33166.516,298.36777,800.2191
3634,2021-11-29 10:00:00,280.02,270.56,4748.4688,0.0,14774.509,835.11066,29725.041,33184.145,327.68533,844.52435
3635,2021-11-29 11:00:00,280.33,276.33,4739.9663,0.0,15689.999,1470.5303,31970.969,33195.082,331.798,878.50024
3636,2021-11-29 12:00:00,285.85,278.96,4645.8545,238.64487,16218.995,1992.7991,33653.07,33174.35,346.55362,889.9633
3637,2021-11-29 13:00:00,281.54,280.33,4520.337,776.26756,16478.578,2312.4348,35721.81,33148.547,366.4428,922.70886
3638,2021-11-29 14:00:00,276.52,281.22,4557.227,1269.27599,16581.504,2245.8171,37452.008,33148.496,390.62906,952.1507
3639,2021-11-29 15:00:00,278.34,284.01,4455.316,1521.5017,16864.969,1801.906,38262.96,33244.918,393.32294,981.3706
3640,2021-11-29 16:00:00,275.79,285.28,4692.4624,1617.92473,16760.602,1433.1986,39706.855,33120.555,387.42422,1000.8697
3641,2021-11-29 17:00:00,277.87,286.29,4708.5957,1636.30458,16826.275,1217.4,39659.418,33041.64,402.8758,990.1946
3642,2021-11-29 18:00:00,274.69,282.9,4861.057,1640.68158,16257.383,1208.8003,39506.094,33069.574,385.58948,998.53345
3643,2021-11-29 19:00:00,274.47,285.33,4940.423,1418.08053,16763.535,1159.1719,38695.56,33027.816,356.7561,1009.57324
3644,2021-11-29 20:00:00,276.61,284.58,4970.1597,912.89233,16557.746,1329.8983,38110.492,33092.25,343.50845,1036.9978
3645,2021-11-29 21:00:00,279.66,285.74,5151.05,347.5509,16924.207,2019.4417,38563.81,33139.99,322.3352,1046.575
3646,2021-11-29 22:00:00,283.49,286.3,5121.5327,50.39823,17103.54,2660.4097,39186.41,33106.39,307.07108,1046.1677
3647,2021-11-29 23:00:00,287.68,285.64,4909.612,16.4168,16959.084,3098.8047,39876.027,33089.426,292.87335,1038.1383
3648,2021-11-30 00:00:00,288.29,286.1,5295.098,39.67137,16860.629,3091.788,43151.363,33230.74,191.14137,984.16266
3649,2021-11-30 01:00:00,286.93,288.19,4989.358,0.72174,16860.592,2196.2588,41499.453,33231.754,186.52483,963.3647
3650,2021-11-30 02:00:00,283.92,285.94,5132.7896,28.34642,16243.2295,1192.108,39737.504,33257.71,186.99075,912.43677
3651,2021-11-30 03:00:00,283.08,278.96,5378.5176,0.0,15006.219,631.7569,37989.52,33245.305,191.6491,843.3542
3652,2021-11-30 04:00:00,276.34,272.04,5415.4946,0.0,14191.926,607.0078,35583.15,33236.8,188.69696,805.98566
3653,2021-11-30 05:00:00,270.47,265.85,5162.9106,0.0,13139.345,527.7016,34439.13,33240.89,188.3243,787.7426
3654,2021-11-30 06:00:00,268.36,261.83,5001.457,0.0,12630.39,483.97757,32968.086,33227.28,186.7601,800.6935
3655,2021-11-30 07:00:00,270.03,263.12,5050.446,0.0,12875.351,491.79202,33022.24,33229.72,186.72119,795.17554
3656,2021-11-30 08:00:00,271.17,266.98,4965.0127,0.0,13413.825,499.18323,33358.676,33183.33,185.01834,786.3311
3657,2021-11-30 09:00:00,270.19,271.34,4834.414,0.0,13828.799,751.1874,35245.723,33151.32,194.99068,822.4274
3658,2021-11-30 10:00:00,273.17,274.27,4810.4707,0.0,14458.282,1442.6857,36627.215,33179.984,196.70216,864.6076
3659,2021-11-30 11:00:00,280.67,278.5,4801.649,0.0,15492.179,2476.464,38510.94,33204.82,203.77408,893.56177
3660,2021-11-30 12:00:00,284.33,280.32,4680.5176,286.682,16036.603,2932.6663,39321.594,33169.88,206.9683,907.9693
3661,2021-11-30 13:00:00,286.8,282.36,4502.5854,898.2805,16419.285,2735.1633,40035.3,33129.19,212.00766,935.6997
3662,2021-11-30 14:00:00,287.19,286.5,4521.9106,1425.07444,17047.383,2047.3694,40960.035,33175.098,208.62886,962.9095
3663,2021-11-30 15:00:00,291.06,288.8,4452.0166,1674.0034,17238.602,1305.9205,40817.37,33230.727,211.44548,983.68085
3664,2021-11-30 16:00:00,293.78,288.85,4758.932,1770.21382,17126.406,1033.8678,41629.55,33138.953,214.81052,992.69727
3665,2021-11-30 17:00:00,292.0,286.19,4807.549,1807.91126,16573.055,994.34985,41442.285,33041.848,209.34918,979.5323
3666,2021-11-30 18:00:00,290.0,282.59,5006.862,1834.37616,16058.393,1046.6194,41140.805,33074.32,202.03293,985.162
3667,2021-11-30 19:00:00,283.62,282.24,5124.8394,1601.5294,16001.438,977.56024,40317.51,33044.04,195.39136,1001.49854
3668,2021-11-30 20:00:00,283.8,279.62,5272.104,1047.38201,15187.532,1009.723,40681.453,33087.96,191.79889,1032.1775
3669,2021-11-30 21:00:00,288.12,282.87,5526.1616,416.06111,15896.786,1497.3506,40895.77,33131.805,190.9005,1042.7477
3670,2021-11-30 22:00:00,290.86,282.34,5573.597,65.15043,15923.161,2239.683,41349.81,33067.383,187.78932,1049.253
3671,2021-11-30 23:00:00,295.79,281.44,5385.4204,9.84739,16059.586,2885.0723,41108.383,33128.234,186.50189,1037.5419
3672,2021-12-01 00:00:00,296.13,293.39,3963.8389,25.80389,16303.448,2858.0933,43272.406,31996.281,296.91888,1563.7009
3673,2021-12-01 01:00:00,296.41,296.08,3626.944,0.57786,16410.271,2024.0211,41882.77,32016.23,269.59903,1486.0696
3674,2021-12-01 02:00:00,300.34,293.93,3755.922,26.75373,15901.276,1130.6947,40241.32,32049.586,251.66772,1293.6575
3675,2021-12-01 03:00:00,297.18,286.92,4059.4978,0.0,14789.75,634.3199,38495.707,32060.332,253.72447,1113.0358
3676,2021-12-01 04:00:00,290.92,279.49,4237.2896,0.0,13956.416,600.6309,36085.508,32058.816,265.93552,1037.8029
3677,2021-12-01 05:00:00,271.45,273.66,4132.3936,0.0,13064.268,519.10284,34841.188,32060.928,261.76263,1001.77747
3678,2021-12-01 06:00:00,284.73,269.28,4002.4136,0.0,12506.043,489.99948,33258.676,32050.672,281.68524,1029.7135
3679,2021-12-01 07:00:00,286.66,270.68,3976.4006,0.0,12791.958,522.00037,33032.14,32071.025,300.3839,1045.8359
3680,2021-12-01 08:00:00,286.1,273.3,4022.2432,0.0,13215.912,506.42905,33188.39,32036.775,316.06558,1025.9054
3681,2021-12-01 09:00:00,288.69,277.7,3926.725,0.0,13659.027,657.49225,34833.848,32017.664,309.45532,1081.1423
3682,2021-12-01 10:00:00,288.06,280.19,3857.177,0.0,14137.715,1230.5859,36130.09,32034.945,338.32574,1120.6931
3683,2021-12-01 11:00:00,289.09,284.77,3779.0193,0.0,15133.296,2162.885,37978.516,32065.924,343.33377,1215.6757
3684,2021-12-01 12:00:00,286.62,287.47,3556.5337,236.61585,15760.029,2621.2693,38923.582,32055.914,359.03653,1240.979
3685,2021-12-01 13:00:00,285.8,289.49,3448.8499,761.36336,16124.642,2515.2656,39783.87,32022.8,381.60754,1340.6362
3686,2021-12-01 14:00:00,282.04,294.44,3401.8843,1232.30004,16868.096,1950.2067,40854.63,32081.639,409.57114,1420.8079
3687,2021-12-01 15:00:00,281.58,296.66,3303.2986,1462.29714,16998.453,1307.8759,40818.43,32122.99,414.09756,1495.6205
3688,2021-12-01 16:00:00,284.52,297.14,3411.1743,1548.29036,16865.379,1053.8947,41574.56,32047.19,409.8411,1545.1031
3689,2021-12-01 17:00:00,288.2,294.71,3424.0547,1565.47286,16337.653,997.5577,41352.918,31982.838,425.74237,1525.77
3690,2021-12-01 18:00:00,288.95,290.67,3661.4253,1555.98217,15743.232,1045.7524,40948.082,32011.396,408.61502,1550.4026
3691,2021-12-01 19:00:00,289.31,289.41,3780.9304,1319.72233,15515.419,988.85443,40104.086,31976.994,378.94604,1537.3136
3692,2021-12-01 20:00:00,291.6,285.45,4041.2078,832.24495,14574.439,1031.073,40369.125,32033.86,363.71698,1574.8447
3693,2021-12-01 21:00:00,294.65,288.04,4352.5034,312.77455,15258.327,1525.9165,40542.355,32083.795,339.37338,1605.1455
3694,2021-12-01 22:00:00,297.01,286.58,4426.989,48.50348,15155.202,2233.9492,41089.805,32028.215,320.61774,1598.6746
3695,2021-12-01 23:00:00,295.45,284.69,4406.0186,21.29285,15134.026,2811.0557,40995.934,32061.75,304.26932,1586.2257
3696,2021-12-02 00:00:00,289.4,293.78,3631.9832,38.44036,16040.379,2480.7947,44955.508,31931.754,195.67172,927.81116
3697,2021-12-02 01:00:00,284.81,296.21,3396.5469,9.99448,16017.365,1530.3352,43650.207,31936.387,191.33513,901.52637
3698,2021-12-02 02:00:00,281.03,293.94,3817.7478,32.13677,15579.227,713.51056,42160.6,31960.219,191.78241,877.233
3699,2021-12-02 03:00:00,272.94,286.29,4456.2583,0.0,14485.75,345.15686,40616.793,31967.736,196.15172,834.38617
3700,2021-12-02 04:00:00,264.26,278.8,4750.021,0.0,13692.452,397.64145,38291.453,31962.596,193.26906,814.0578
3701,2021-12-02 05:00:00,285.99,272.01,4865.94,0.0,12727.8125,332.02716,37045.527,31968.713,192.77852,801.9714
3702,2021-12-02 06:00:00,244.11,266.8,5090.0757,0.0,12206.8,283.6858,35478.01,31953.834,191.08191,814.34503
3703,2021-12-02 07:00:00,242.6,266.11,5523.217,1.16608,12416.881,324.01147,35174.387,31965.715,191.23589,806.57056
3704,2021-12-02 08:00:00,241.51,268.53,5688.2324,0.0,12893.753,350.52875,35373.453,31935.758,188.90182,800.5314
3705,2021-12-02 09:00:00,244.86,271.06,5760.347,0.0,13159.709,607.3334,37011.258,31904.91,197.85777,826.4569
3706,2021-12-02 10:00:00,250.26,271.54,6153.105,0.0,13605.873,1333.7561,38262.703,31921.05,200.35312,857.80945
3707,2021-12-02 11:00:00,257.91,274.93,6313.276,0.0,14554.616,2258.4465,39939.742,31961.637,206.51175,866.12897
3708,2021-12-02 12:00:00,265.78,276.93,6272.101,242.35835,15034.3,2510.5334,40709.316,31933.457,209.59123,884.72546
3709,2021-12-02 13:00:00,261.99,279.04,6306.964,755.52368,15439.532,2217.996,41468.492,31903.584,214.44734,901.22504
3710,2021-12-02 14:00:00,259.49,282.61,6514.1743,1192.4988,16044.612,1620.8951,42463.168,31953.686,211.36066,922.0903
3711,2021-12-02 15:00:00,263.18,284.96,6335.3667,1395.70681,16260.969,1036.4813,42301.26,31999.477,213.57863,929.67334
3712,2021-12-02 16:00:00,261.8,285.18,6618.484,1489.95629,16222.16,832.72516,43133.242,31929.406,216.14912,927.0016
3713,2021-12-02 17:00:00,263.59,282.73,6639.211,1550.14248,15743.37,833.4597,42959.25,31854.29,211.88022,918.3079
3714,2021-12-02 18:00:00,261.76,279.86,6589.2144,1594.04692,15265.729,893.4738,42560.61,31884.555,204.5959,919.48596
3715,2021-12-02 19:00:00,265.1,279.29,6759.314,1399.16855,15243.887,838.16174,41641.07,31853.447,197.80142,943.28534
3716,2021-12-02 20:00:00,268.85,276.12,6537.7944,913.27269,14244.087,1015.6377,41936.38,31901.385,194.8282,974.8131
3717,2021-12-02 21:00:00,275.69,278.95,6677.29,361.42636,14970.899,1700.784,42044.215,31935.531,193.97209,985.3601
3718,2021-12-02 22:00:00,275.27,277.99,6604.97,60.83742,14848.273,2435.6882,42516.74,31880.908,191.32683,1006.5462
3719,2021-12-02 23:00:00,281.26,277.07,6449.119,16.80968,14820.478,2795.8552,42329.76,31926.188,190.37868,995.1146
3720,2021-12-03 00:00:00,280.31,279.41,5740.3823,31.72209,15376.185,2819.4321,37160.43,31368.072,192.41934,1300.1135
3721,2021-12-03 01:00:00,281.32,282.23,5230.323,2.75322,15310.843,1854.0419,35773.57,31369.559,187.88177,1283.4934
3722,2021-12-03 02:00:00,290.79,280.51,5173.669,28.23586,14876.532,993.34515,34064.445,31394.168,188.34242,1150.9124
3723,2021-12-03 03:00:00,292.78,273.51,5217.4263,0.0,13881.462,586.70795,32152.082,31408.297,192.9192,983.55853
3724,2021-12-03 04:00:00,286.43,265.31,5263.602,0.0,13062.186,587.52625,29871.059,31404.443,189.9867,866.4503
3725,2021-12-03 05:00:00,248.83,259.43,5006.6562,0.0,12191.81,524.5963,28920.379,31413.682,189.58078,812.5955
3726,2021-12-03 06:00:00,278.34,256.0,4549.8086,0.0,11712.655,517.76935,27528.023,31401.252,187.97922,834.9068
3727,2021-12-03 07:00:00,277.59,256.12,4458.1504,0.0,11718.074,569.10675,27487.842,31411.72,187.99472,845.9713
3728,2021-12-03 08:00:00,275.2,260.54,4201.8013,0.0,12237.08,523.36835,27480.213,31391.18,186.11383,835.03217
3729,2021-12-03 09:00:00,274.89,264.18,4000.8147,0.0,12407.815,629.55035,28869.824,31366.645,195.79945,884.9975
3730,2021-12-03 10:00:00,277.13,267.88,3740.9229,0.0,12896.071,1226.2549,30116.473,31378.607,197.73206,935.65247
3731,2021-12-03 11:00:00,280.71,273.08,3500.1667,0.0,13710.186,2152.7896,32098.506,31424.266,204.54634,1029.939
3732,2021-12-03 12:00:00,281.34,275.85,3193.2441,241.04153,14126.909,2542.982,33244.125,31398.955,207.7082,1048.768
3733,2021-12-03 13:00:00,281.05,279.71,2988.0605,774.29911,14703.333,2388.726,34063.94,31374.334,212.69586,1123.4927
3734,2021-12-03 14:00:00,278.59,285.13,2754.2979,1250.65579,15344.839,1856.2068,35089.53,31419.9,209.39948,1171.0176
3735,2021-12-03 15:00:00,287.55,287.65,2483.8792,1486.55678,15417.428,1290.5673,35232.637,31466.404,212.04723,1237.4912
3736,2021-12-03 16:00:00,291.21,290.19,2484.769,1585.58834,15668.374,1069.1271,35699.836,31405.67,215.18813,1297.7881
3737,2021-12-03 17:00:00,291.2,288.36,2318.5312,1625.95135,15262.583,1032.4342,35336.918,31340.924,210.06317,1271.61
3738,2021-12-03 18:00:00,292.26,284.15,2436.3098,1650.08826,14660.114,1073.9463,34977.367,31368.857,202.75592,1292.3254
3739,2021-12-03 19:00:00,295.55,284.07,2485.096,1435.00859,14594.095,1004.32806,34461.67,31341.496,196.0712,1276.9249
3740,2021-12-03 20:00:00,293.97,279.43,2604.5386,925.31245,13568.423,1119.0945,34628.695,31386.713,192.65343,1314.3301
3741,2021-12-03 21:00:00,299.51,283.69,2746.912,353.91387,14421.053,1795.8109,34935.26,31417.75,191.76695,1354.7352
3742,2021-12-03 22:00:00,295.14,282.13,2785.162,53.97951,14336.157,2621.8845,35560.34,31369.068,188.78722,1338.5752
3743,2021-12-03 23:00:00,295.47,280.82,2586.7654,19.69154,14229.677,3105.9863,35753.574,31409.305,187.59547,1338.4707
3744,2021-12-04 00:00:00,293.46,298.82,2182.0625,34.31363,17049.975,2830.725,40132.45,31771.736,197.10281,946.8293
3745,2021-12-04 01:00:00,293.61,301.81,1902.1211,0.0,17055.05,1881.0992,38705.59,31767.828,192.85468,936.6267
3746,2021-12-04 02:00:00,294.11,299.12,2179.8552,25.59724,16446.666,971.0356,36917.97,31790.166,193.29608,875.2226
3747,2021-12-04 03:00:00,291.52,290.87,2593.147,0.0,15208.572,502.44278,34963.805,31798.41,197.5741,794.0163
3748,2021-12-04 04:00:00,282.13,282.88,2830.973,0.0,14365.592,487.34818,32552.295,31790.756,194.71335,745.8174
3749,2021-12-04 05:00:00,280.7,275.15,2989.3335,0.0,13323.41,412.97528,31454.61,31801.479,194.18561,726.5504
3750,2021-12-04 06:00:00,274.91,270.0,3084.9707,0.0,12797.266,396.50095,30003.02,31787.143,192.44714,739.51196
3751,2021-12-04 07:00:00,273.5,271.03,3222.7046,0.0,13069.03,446.28278,30013.406,31795.209,192.66205,740.716
3752,2021-12-04 08:00:00,274.39,273.59,3519.8582,0.0,13594.467,404.49127,30143.676,31769.857,190.1286,737.00665
3753,2021-12-04 09:00:00,278.11,277.88,3585.146,0.0,14040.324,495.7418,31774.88,31736.436,198.76347,777.9826
3754,2021-12-04 10:00:00,282.52,280.24,3902.6477,0.0,14676.832,1050.0087,33159.715,31751.598,201.50644,823.13586
3755,2021-12-04 11:00:00,284.49,284.86,3923.4329,0.0,15727.79,2003.0834,35219.496,31796.371,207.37659,857.523
3756,2021-12-04 12:00:00,285.5,286.81,3863.8906,261.15515,16287.933,2491.804,36360.812,31761.545,210.4198,867.2868
3757,2021-12-04 13:00:00,285.5,287.77,3994.1047,834.92461,16669.283,2409.6516,37215.66,31735.37,215.21805,900.2071
3758,2021-12-04 14:00:00,286.19,291.35,4166.5938,1344.33995,17314.332,1858.6613,38172.645,31775.148,212.22363,929.15295
3759,2021-12-04 15:00:00,284.42,293.51,4094.873,1590.98448,17507.727,1245.7604,38104.75,31826.686,214.25247,958.8309
3760,2021-12-04 16:00:00,282.85,293.58,4233.838,1675.15737,17372.52,998.5795,38596.18,31759.33,216.57199,979.0948
3761,2021-12-04 17:00:00,281.48,290.66,4287.5117,1687.09584,16801.377,934.43463,38223.062,31683.832,212.67975,966.7748
3762,2021-12-04 18:00:00,276.69,287.25,4381.863,1693.32877,16286.057,972.8735,37832.02,31710.646,205.40556,969.4268
3763,2021-12-04 19:00:00,274.67,286.62,4582.3506,1472.17969,16200.574,895.2667,37154.383,31683.102,198.56274,978.2601
3764,2021-12-04 20:00:00,277.74,283.7,4592.6426,961.05959,15345.639,970.6883,37395.207,31728.283,195.78514,1003.5869
3765,2021-12-04 21:00:00,279.84,287.07,4723.797,379.54123,16068.0,1591.7898,37676.785,31755.791,194.94238,1011.6573
3766,2021-12-04 22:00:00,283.04,286.36,4723.955,58.67395,16086.311,2413.7761,38314.586,31705.32,192.44432,1015.1804
3767,2021-12-04 23:00:00,286.93,284.91,4816.2,9.64451,16189.602,2986.3245,38386.316,31755.04,191.60332,1005.4386
3768,2021-12-05 00:00:00,287.15,293.78,2883.961,13.41765,16466.969,2647.8372,39604.28,31854.102,206.53647,952.5639
3769,2021-12-05 01:00:00,288.38,294.29,2655.7498,5.75435,16100.13,2102.8955,39415.082,31841.484,201.99582,953.6869
3770,2021-12-05 02:00:00,292.97,290.8,2954.2988,28.68102,15302.472,1357.9935,38858.207,31887.287,201.02357,895.0778
3771,2021-12-05 03:00:00,291.57,285.64,3528.0713,4.7725,14593.9,821.3865,37728.97,31911.69,204.37885,789.24963
3772,2021-12-05 04:00:00,289.23,279.31,3764.7886,0.0,13956.636,666.62085,35398.746,31918.936,204.35052,702.8094
3773,2021-12-05 05:00:00,277.42,273.08,3792.0981,0.0,13060.486,552.45087,34190.94,31914.635,202.56845,667.4599
3774,2021-12-05 06:00:00,272.52,269.35,3921.0198,7.87195,12753.887,550.18494,32814.992,31896.943,205.14525,684.35077
3775,2021-12-05 07:00:00,268.13,270.2,4187.3896,12.13886,13232.377,588.3725,32004.49,31914.893,211.48979,699.66046
3776,2021-12-05 08:00:00,267.23,271.63,4412.2603,0.0,13599.53,476.5628,31584.62,31891.71,210.58675,705.5297
3777,2021-12-05 09:00:00,266.5,276.47,4455.7407,0.0,14227.034,373.6096,32216.486,31855.041,215.10947,743.98553
3778,2021-12-05 10:00:00,263.31,279.82,4884.617,0.0,14986.429,631.4307,33269.367,31862.936,229.2203,791.9564
3779,2021-12-05 11:00:00,264.83,285.06,4885.1606,0.0,15915.046,1247.7019,35445.254,31895.646,230.45564,838.2316
3780,2021-12-05 12:00:00,265.09,287.56,4823.729,220.80514,16476.162,1677.9921,36915.375,31876.432,236.70447,849.87274
3781,2021-12-05 13:00:00,265.69,288.04,4997.312,682.62393,16775.346,1910.6986,38597.867,31859.295,241.74156,883.34546
3782,2021-12-05 14:00:00,261.69,288.2,5284.465,1065.4974,16950.936,1843.7264,39866.793,31872.332,243.04167,907.00824
3783,2021-12-05 15:00:00,256.77,290.6,5153.5137,1219.70214,17214.207,1458.7358,40082.92,31947.88,241.2517,948.19867
3784,2021-12-05 16:00:00,257.83,291.72,5401.3203,1269.70951,17150.918,1134.9867,41281.355,31853.13,234.6644,987.5267
3785,2021-12-05 17:00:00,261.5,291.64,5537.5127,1281.04386,17125.225,991.0429,41132.535,31793.568,239.88942,983.0769
3786,2021-12-05 18:00:00,264.75,288.65,5570.9536,1243.51089,16598.031,1083.9934,40937.04,31812.713,227.24352,987.3261
3787,2021-12-05 19:00:00,269.69,289.52,6017.058,990.86264,17037.99,1071.7924,39957.387,31772.379,212.72826,986.9082
3788,2021-12-05 20:00:00,274.37,288.59,5992.2207,555.95397,16702.73,1094.9733,39399.484,31843.768,209.75719,1011.59424
3789,2021-12-05 21:00:00,272.54,290.13,6069.573,165.76287,17124.916,1659.0109,39768.83,31879.137,205.42369,1026.8639
3790,2021-12-05 22:00:00,276.32,289.57,6141.152,27.96516,17292.945,2381.418,40373.75,31849.256,205.41768,1023.9241
3791,2021-12-05 23:00:00,276.87,287.68,6120.189,55.10598,17129.514,2961.6265,41083.96,31843.994,202.99493,1018.8982
3792,2021-12-06 00:00:00,276.98,285.68,6684.625,6.5296,17868.89,2520.3254,36340.105,32205.902,209.22096,923.0199
3793,2021-12-06 01:00:00,274.33,286.1,6222.4375,12.2475,17464.682,2219.4265,36429.73,32177.344,204.58235,924.939
3794,2021-12-06 02:00:00,269.03,282.02,6467.974,32.56339,16585.14,1607.7412,35921.336,32228.896,203.18472,896.4196
3795,2021-12-06 03:00:00,265.41,277.9,6855.8154,0.0,15947.722,1098.9695,34864.11,32248.62,206.27199,830.9761
3796,2021-12-06 04:00:00,261.56,271.68,6979.1445,0.0,15224.769,914.6224,32658.664,32259.98,207.0949,778.18304
3797,2021-12-06 05:00:00,279.92,264.4,6987.781,0.0,14209.271,837.0383,31187.646,32252.697,204.9389,747.9612
3798,2021-12-06 06:00:00,259.18,260.91,6942.415,15.87492,13907.631,844.9251,29695.299,32235.414,208.82095,748.9015
3799,2021-12-06 07:00:00,255.2,261.2,7223.0215,20.46489,14313.771,818.6753,28736.057,32242.105,217.00616,733.69446
3800,2021-12-06 08:00:00,253.01,263.41,7213.7036,29.79656,14671.484,599.91797,28250.12,32220.018,216.61662,722.27185
3801,2021-12-06 09:00:00,253.64,268.08,7264.4404,50.38211,15260.084,400.037,28771.455,32186.281,219.93556,739.9247
3802,2021-12-06 10:00:00,258.08,272.94,7493.0137,28.11798,16096.553,580.76166,29791.58,32196.098,237.44513,779.82733
3803,2021-12-06 11:00:00,266.0,278.51,7579.341,0.61877,16933.59,932.12024,31940.023,32222.043,237.31558,807.7423
3804,2021-12-06 12:00:00,271.51,282.5,7531.232,72.50326,17477.992,1083.3472,33560.246,32199.498,244.53458,812.6778
3805,2021-12-06 13:00:00,277.29,285.06,7446.263,287.87345,17863.123,1370.6523,35473.734,32183.615,249.65007,836.85944
3806,2021-12-06 14:00:00,279.23,285.59,7435.1025,556.23547,18027.35,1660.2483,36914.855,32178.318,252.23427,855.8246
3807,2021-12-06 15:00:00,279.49,288.35,7143.588,758.27326,18359.795,1429.5509,37404.367,32270.879,249.31433,883.3152
3808,2021-12-06 16:00:00,278.09,289.35,7450.956,915.02421,18374.771,1040.2083,38375.105,32164.615,240.0704,901.3907
3809,2021-12-06 17:00:00,276.0,290.07,7227.2036,1006.47545,18409.016,965.8248,38080.434,32100.496,248.00151,900.0845
3810,2021-12-06 18:00:00,275.35,286.79,7160.2812,1021.07941,17887.4,1184.209,37738.836,32119.678,233.73553,917.86804
3811,2021-12-06 19:00:00,274.08,289.0,7090.0225,846.57692,18365.14,1255.9105,36862.66,32081.645,216.9132,934.1708
3812,2021-12-06 20:00:00,277.45,288.32,6829.8677,518.98373,18044.752,1363.4822,36341.754,32148.898,213.86209,962.58057
3813,2021-12-06 21:00:00,276.74,289.77,6886.2427,189.16455,18589.064,2130.3965,36806.082,32184.938,208.47502,964.1867
3814,2021-12-06 22:00:00,282.4,289.77,6697.189,31.52744,18721.16,2895.7026,37480.977,32160.371,209.2038,959.07184
3815,2021-12-06 23:00:00,287.43,289.94,6294.8447,18.73473,18641.322,3342.644,38240.88,32146.22,206.29242,953.7622
3816,2021-12-07 00:00:00,288.08,291.45,6820.9707,22.41438,19150.566,2834.8918,38046.723,32321.117,195.1839,906.54224
3817,2021-12-07 01:00:00,287.69,293.42,6260.513,0.0,19087.867,2127.1301,36067.16,32316.111,190.81718,900.78564
3818,2021-12-07 02:00:00,289.99,290.21,6093.6143,23.69404,18273.174,1358.7056,33893.28,32341.104,191.26646,858.4735
3819,2021-12-07 03:00:00,290.18,282.11,6053.816,0.0,16793.0,817.8022,31669.023,32340.693,195.6669,783.94543
3820,2021-12-07 04:00:00,286.32,275.12,5973.108,0.0,15965.62,764.27527,29112.676,32332.16,192.77675,732.137
3821,2021-12-07 05:00:00,256.74,267.67,5650.6255,0.0,14722.063,744.26086,28097.184,32342.182,192.29893,710.787
3822,2021-12-07 06:00:00,294.29,264.62,5221.843,0.84675,14230.715,671.6849,26708.604,32329.998,190.61655,722.0724
3823,2021-12-07 07:00:00,297.26,267.84,4959.807,0.0,14486.923,609.2172,27146.3,32333.207,190.74976,722.286
3824,2021-12-07 08:00:00,303.38,273.45,4625.616,0.0,15130.896,575.87964,27462.443,32301.25,188.48367,719.4629
3825,2021-12-07 09:00:00,308.66,279.33,4297.365,0.0,15643.486,798.2394,29454.926,32271.068,197.54906,752.3244
3826,2021-12-07 10:00:00,316.74,285.21,3921.2952,0.0,16560.018,1458.2339,30979.162,32292.035,199.96002,796.6136
3827,2021-12-07 11:00:00,317.5,290.65,3635.88,0.0,17594.695,2424.4578,33289.26,32328.357,206.21696,822.9964
3828,2021-12-07 12:00:00,321.84,293.5,3276.926,206.39078,18174.346,2970.5344,34452.574,32293.143,209.30884,832.74023
3829,2021-12-07 13:00:00,323.39,295.74,2969.1118,709.60463,18555.53,2938.4673,35291.297,32262.16,214.18468,857.16064
3830,2021-12-07 14:00:00,321.44,300.93,2600.2373,1208.51022,19190.129,2367.7449,36269.805,32299.387,211.06654,881.28296
3831,2021-12-07 15:00:00,322.29,304.12,2207.578,1491.62623,19351.998,1712.4948,36358.207,32356.027,213.34894,909.43805
3832,2021-12-07 16:00:00,320.7,304.5,2177.7456,1610.20302,19149.54,1428.0962,36962.074,32278.963,216.005,930.0371
3833,2021-12-07 17:00:00,321.58,302.75,1773.6763,1629.60253,18427.654,1277.1874,36653.707,32195.969,211.60768,925.2609
3834,2021-12-07 18:00:00,319.87,299.97,1944.5377,1628.37597,17987.877,1211.5775,36408.24,32223.213,204.31995,927.55444
3835,2021-12-07 19:00:00,318.88,300.66,1832.8021,1405.3707,17946.947,1171.6984,35830.117,32197.016,197.54192,938.5982
3836,2021-12-07 20:00:00,319.51,297.66,1830.4288,907.59471,17234.076,1547.9186,36164.938,32239.943,194.50201,962.64417
3837,2021-12-07 21:00:00,321.01,301.07,1800.5858,346.54755,18015.668,2363.9075,36573.395,32273.998,193.64136,968.02014
3838,2021-12-07 22:00:00,318.64,301.44,1791.9329,47.64968,18213.637,3044.9392,37154.406,32219.79,190.94594,971.0001
3839,2021-12-07 23:00:00,318.97,301.7,1849.4049,10.73269,18536.486,3358.2964,37093.184,32274.984,189.96124,962.4169
3840,2021-12-08 00:00:00,318.65,321.29,1976.3057,0.0,22896.297,3542.9578,45776.977,33776.51,429.41644,1237.9158
3841,2021-12-08 01:00:00,319.15,323.54,1928.368,8.80206,22808.441,2460.4421,44082.098,33745.848,351.2325,1228.174
3842,2021-12-08 02:00:00,320.2,320.96,2067.1128,31.19352,21708.668,1265.6703,42244.996,33776.58,335.95114,1139.8313
