UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_solar_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
2021-02-16 14:00:00,38635,33276,33218,1429,3082,456,3584,1427,3.07119636545012,266.947687899288,262.292526643272,162.983995614016,0.068932911503269,692.1952,747.47587,35193.72,3203.6792,35300.89,33063.1,406.71417,1194.1887
2021-02-16 15:00:00,38658,33611,33221,1426,2554,1309,3129,1416,3.07119636545012,266.947687899288,262.292526643272,162.983995614016,0.068932911503269,568.51886,826.74873,34825.797,2472.0142,35170.418,33064.375,392.32077,1222.888
2021-02-16 16:00:00,38254,33507,33235,897,2304,1772,3194,1426,2.93733548666565,270.846819812105,265.063187418439,333.505549247034,0.127904321390428,400.9083,969.39218,33910.883,2204.6465,34757.066,33035.812,350.8665,1196.1721
2021-02-16 17:00:00,38472,33911,33224,378,2156,1853,2530,1429,2.93733548666565,270.846819812105,265.063187418439,333.505549247034,0.127904321390428,369.23868,1044.78121,34992.15,2058.6177,34023.03,33073.836,378.62805,1271.1143
2021-02-16 18:00:00,38516,33862,33197,450,1162,1837,2538,1417,2.93733548666565,270.846819812105,265.063187418439,333.505549247034,0.127904321390428,405.49582,994.16439,33665.926,1847.9686,33546.953,33039.68,403.61124,1208.6106
2021-02-16 19:00:00,38079,32850,33206,343,1183,1814,2492,1347,2.97653059591145,271.656790716497,266.626779563427,429.245422914451,0.060369196825227,463.39197,838.3401,33810.285,1395.9658,33384.023,33044.035,384.33115,1241.6053
2021-02-16 20:00:00,37194,32519,33201,314,1368,1683,2588,1248,2.97653059591145,271.656790716497,266.626779563427,429.245422914451,0.060369196825227,517.5257,675.72878,33706.715,1209.2568,34122.918,33092.727,360.99002,1156.853
2021-02-16 21:00:00,37583,33701,33216,310,1451,1116,2549,1446,2.97653059591145,271.656790716497,266.626779563427,429.245422914451,0.060369196825227,746.30206,296.48563,33901.688,1558.109,34604.473,33057.953,373.23636,1185.4496
2021-02-16 22:00:00,37901,36978,33208,506,2722,126,2722,1652,2.68677157763839,269.384397954551,266.550679017523,252.319696556006,0.349490375651997,1059.37,75.8031,34647.074,2740.7942,35403.566,33076.582,282.7739,1164.9628
2021-02-16 23:00:00,38403,40692,33194,509,5009,3,2702,1680,2.68677157763839,269.384397954551,266.550679017523,252.319696556006,0.349490375651997,1269.0986,0,35447.047,3862.9624,35557.34,33056.54,315.86346,1351.2965
2021-02-17 00:00:00,38185,43062,33206,575,5326,3,2730,1606,2.68677157763839,269.384397954551,266.550679017523,252.319696556006,0.349490375651997,691.7393,13.43126,40456.195,4401.0317,38827.598,32920.67,2661.8125,2094.0503
2021-02-17 01:00:00,38477,43648,33216,703,3905,3,2533,1123,3.01427808632633,269.210202970647,266.323274292975,0,0.705940003981259,735.3878,34.2552,39420.047,3599.1191,38637.695,32964.816,2256.7651,1944.6301
2021-02-17 02:00:00,38312,42282,33224,1078,2761,1,2226,1115,3.01427808632633,269.210202970647,266.323274292975,0,0.705940003981259,801.83484,18.42148,36816.594,2627.9731,37844.242,32983.625,1983.9773,1827.6676
2021-02-17 03:00:00,38161,38805,33241,1017,1157,1,1960,1119,3.01427808632633,269.210202970647,266.323274292975,0,0.705940003981259,900.8314,0,35295.31,1848.8333,35959.99,32971.57,1893.2557,1688.3351
2021-02-17 04:00:00,38334,37670,33234,922,1108,1,1704,922,3.00312206887596,269.451722547615,267.194336905886,0,1.62639697471369,988.1189,6.77448,34860.953,1453.5388,34506.07,32989.586,1839.992,1536.6528
2021-02-17 05:00:00,38716,27967,33260,210,844,0,5930,900,3.00312206887596,269.451722547615,267.194336905886,0,1.62639697471369,1153.2537,24.50076,33959.266,1444.9072,33437.266,33026.203,1981.3221,1383.9017
2021-02-17 06:00:00,38632,36189,33236,531,828,1,1170,1342,3.00312206887596,269.451722547615,267.194336905886,0,1.62639697471369,1252.9583,2.90988,33546.652,1467.8464,32428.695,33030.426,1895.7311,1372.2699
2021-02-17 07:00:00,38110,34876,33254,856,826,1,1112,1460,3.32827877064812,269.546511249616,267.855955278491,0,1.26254673339246,1231.3428,2.8731,34583.652,1194.0232,32859.43,33019.977,1820.0233,1457.2214
2021-02-17 08:00:00,38197,36373,33252,1346,823,1,885,1450,3.32827877064812,269.546511249616,267.855955278491,0,1.26254673339246,1370.5209,3.44455,34601.63,976.706,32750.777,33073.12,1984.0704,1475.8622
2021-02-17 09:00:00,38287,36265,33242,3330,817,1,732,1457,3.32827877064812,269.546511249616,267.855955278491,0,1.26254673339246,1413.5977,0,35355.773,1129.5144,34172.09,33079.56,2340.0073,1480.365
2021-02-17 10:00:00,38903,37787,33211,4450,1042,1,775,1444,3.76789535229965,269.574741118873,268.42079640668,0.002893228182239,2.89560756390687,1400.0502,0,36011.406,2064.5195,35455.793,33027,2014.5284,1420.5198
2021-02-17 11:00:00,39377,40515,33230,5285,3136,1,728,1439,3.76789535229965,269.574741118873,268.42079640668,0.002893228182239,2.89560756390687,1442.3054,0,36962.754,3186.2722,36597.438,33061.99,1713.9095,1415.5607
2021-02-17 12:00:00,39345,41898,33248,6167,4398,68,617,2278,3.76789535229965,269.574741118873,268.42079640668,0.002893228182239,2.89560756390687,1493.5638,71.66218,38387.45,4017.789,37191.082,33027.516,2053.345,1353.9333
2021-02-17 13:00:00,38873,41231,33237,6544,4628,1037,566,2187,4.09961051524184,270.80754590385,269.810606259358,64.8317165364995,1.53925723529237,1339.6235,197.40154,38038.24,3884.8938,37794.293,32990.348,1311.6667,1504.7793
2021-02-17 14:00:00,38859,39615,33253,5269,4218,1825,523,2017,4.09961051524184,270.80754590385,269.810606259358,64.8317165364995,1.53925723529237,1467.0038,351.88692,37003.71,3238.9226,37834.04,33047.266,1360.6368,1536.1499
2021-02-17 15:00:00,39197,38695,33239,3816,3393,2122,484,1936,4.09961051524184,270.80754590385,269.810606259358,64.8317165364995,1.53925723529237,1403.3022,484.52311,36622.42,2398.3232,37875.457,33048.324,1163.6454,1642.7399
2021-02-17 16:00:00,39906,37726,33235,2960,2344,2107,388,1919,3.95917337794051,272.595860213926,271.574416446087,164.624909305471,2.83454921693429,1315.0913,594.65818,35802.062,2021.5571,37581.98,33020.285,997.7667,1667.9617
2021-02-17 17:00:00,40198,36338,33203,2520,1562,2063,237,1923,3.95917337794051,272.595860213926,271.574416446087,164.624909305471,2.83454921693429,1326.9188,629.79551,37030.133,1891.9111,36858.58,33057.93,1123.4017,1715.178
2021-02-17 18:00:00,40474,36064,33212,1588,1296,2037,243,1902,3.95917337794051,272.595860213926,271.574416446087,164.624909305471,2.83454921693429,1292.7145,603.37554,35670.12,1816.2759,36338.69,33024.49,1098.6265,1676.9865
2021-02-17 19:00:00,40508,34566,33208,1471,1300,1972,297,1913,3.92234468562803,272.948612256864,271.93912275006,246.47595660987,0.93802566682835,1226.8112,499.80913,35888.223,1364.801,36157.684,33028.645,963.8254,1730.0403
2021-02-17 20:00:00,40286,34898,33205,1400,1309,1890,353,2054,3.92234468562803,272.948612256864,271.93912275006,246.47595660987,0.93802566682835,1150.7697,361.35034,35469.605,941.6711,36713.836,33075.8,1043.9169,1621.467
2021-02-17 21:00:00,39873,37657,33189,1797,1804,1154,404,2315,3.92234468562803,272.948612256864,271.93912275006,246.47595660987,0.93802566682835,1126.7903,152.34241,35686.27,1166.5261,37125.836,33042.3,823.2647,1676.719
2021-02-17 22:00:00,39591,39488,33189,3748,2526,126,437,2364,3.41527590797575,271.672481967721,270.842917811747,149.367241544439,1.94234677519984,1253.7324,0,36444.656,2366.084,37824.54,33060.96,670.3725,1686.1022
2021-02-17 23:00:00,39611,41591,33183,5099,4329,1,779,2299,3.41527590797575,271.672481967721,270.842917811747,149.367241544439,1.94234677519984,1261.3673,0,37399.805,3595.4712,37914.273,33041.535,576.7986,1832.1871
2021-02-18 00:00:00,39604,42327,33198,4554,3979,1,1141,2300,3.41527590797575,271.672481967721,270.842917811747,149.367241544439,1.94234677519984,1162.5543,13.4299,40166.62,4110.54,37634.277,32856.844,1985.9469,2087.8533
2021-02-18 01:00:00,39712,42175,33173,4603,2924,1,1587,1989,3.15054564709869,269.702192768103,268.711017603855,0,0.454176570547245,1173.8696,30.22532,38920.383,3524.0662,37632.332,32900.895,1606.7,1944.4376
2021-02-18 02:00:00,40146,40063,33172,3031,1749,1,1674,1757,3.15054564709869,269.702192768103,268.711017603855,0,0.454176570547245,1120.384,42.89506,36331.766,2672.8984,37056.465,32919.715,1414.6063,1817.4429
2021-02-18 03:00:00,40297,37038,33174,2444,1413,1,1679,1366,3.15054564709869,269.702192768103,268.711017603855,0,0.454176570547245,957.96185,26.08624,34826.656,1999.9795,35469.156,32907.754,1429.8604,1691.8024
2021-02-18 04:00:00,40179,32080,33165,2003,1171,1,1356,1383,2.89374512748489,268.752061482975,267.776448234794,0,1.10216247299187,837.69275,0,34422.58,1741.6616,33708.633,32925.848,1482.6743,1520.2291
2021-02-18 05:00:00,38299,35405,33230,928,825,1,1442,1389,2.89374512748489,268.752061482975,267.776448234794,0,1.10216247299187,802.42126,0.98799,33600.78,1657.279,32387.54,32962.152,1336.6444,1376.2626
2021-02-18 06:00:00,39454,31476,33178,956,867,1,1211,1357,2.89374512748489,268.752061482975,267.776448234794,0,1.10216247299187,784.7114,0,33118.453,1546.4083,30891.986,32966.734,1363.336,1357.3535
2021-02-18 07:00:00,39139,29528,33161,932,917,1,1082,1260,2.85126915417374,267.860910133237,266.847805864331,0,0.847379691650619,579.65955,0.75319,34192.906,1340.3373,30958.535,32956.574,1437.303,1452.9584
2021-02-18 08:00:00,39009,29387,33175,928,875,1,1352,1292,2.85126915417374,267.860910133237,266.847805864331,0,0.847379691650619,567.42706,13.7588,34269.758,1213.1577,30865.145,33009.47,1339.3616,1482.2025
2021-02-18 09:00:00,39120,29372,33173,928,878,1,1483,1399,2.85126915417374,267.860910133237,266.847805864331,0,0.847379691650619,468.30942,0,35018.523,1194.6641,32325.627,33015.91,1276.8328,1498.6802
2021-02-18 10:00:00,39342,30993,33181,1063,882,1,1456,1460,2.93752403577658,267.008956511722,265.960714649495,0.011945694718863,1.63761679293216,390.57562,0,35584.234,1643.4246,33766.848,32964.492,1371.0342,1443.5597
2021-02-18 11:00:00,39938,34155,33188,1755,1731,1,1570,1544,2.93752403577658,267.008956511722,265.960714649495,0.011945694718863,1.63761679293216,385.1511,0,36542.76,2537.1465,35189.566,32999.168,997.3687,1429.4846
2021-02-18 12:00:00,40188,35374,33158,2032,3250,2,2241,2269,2.93752403577658,267.008956511722,265.960714649495,0.011945694718863,1.63761679293216,470.95322,53.70063,37912.074,3535.7,36455.004,32965.055,1030.1843,1378.0105
2021-02-18 13:00:00,40463,37954,33163,2074,3826,43,2320,2260,3.09615069761408,269.473500441001,268.015294108468,122.826199828815,0.538704379772783,443.47528,171.83552,37525.812,3676.5938,37424.85,32928.473,895.17346,1535.908
2021-02-18 14:00:00,40507,38296,33181,2253,4172,80,2275,2255,3.09615069761408,269.473500441001,268.015294108468,122.826199828815,0.538704379772783,549.12396,249.61959,36282.62,3270.2817,37998.62,32984.63,686.9192,1565.4333
2021-02-18 15:00:00,40126,39248,33156,2248,4190,155,1542,2091,3.09615069761408,269.473500441001,268.015294108468,122.826199828815,0.538704379772783,543.2147,335.82365,35955.176,2578.2632,38107.184,32986.01,657.83203,1647.504
2021-02-18 16:00:00,40166,39470,33128,2208,3617,268,1116,2067,3.66903983137302,272.190109798592,270.130080702448,281.245792615303,1.08302201359141,769.0353,387.57482,35016.79,2228.897,37661.152,32958.516,604.1445,1643.4552
2021-02-18 17:00:00,39846,39294,33138,2133,2658,325,1018,2070,3.66903983137302,272.190109798592,270.130080702448,281.245792615303,1.08302201359141,851.08234,377.84728,36330.176,2022.3528,36753.844,32996.016,718.98145,1686.5153
2021-02-18 18:00:00,39629,38333,33142,2121,1847,312,882,2070,3.66903983137302,272.190109798592,270.130080702448,281.245792615303,1.08302201359141,1052.7668,347.44599,34899.6,1839.5093,35786.203,32963.336,628.4663,1665.1564
2021-02-18 19:00:00,39786,38091,33132,2163,1567,241,856,2267,4.17215996312095,272.596139660103,270.431204853693,396.233072894863,0.530893440628959,1074.1057,262.90025,35058.61,1584.7904,35324.336,32967.688,843.2885,1717.5007
2021-02-18 20:00:00,39668,36771,33119,2039,1389,157,1052,2236,4.17215996312095,272.596139660103,270.431204853693,396.233072894863,0.530893440628959,1256.6456,176.62016,34821.066,1374.6313,35373.56,33013.715,800.7303,1618.8275
2021-02-18 21:00:00,39264,36710,33128,2076,2154,98,1192,2241,4.17215996312095,272.596139660103,270.431204853693,396.233072894863,0.530893440628959,1237.78,77.36559,35044.125,1507.743,35831.96,32981.434,731.3679,1654.1743
2021-02-18 22:00:00,39089,39125,33121,2095,2335,7,992,2228,3.6523603050532,269.495477505228,268.103697833383,243.267621972304,1.10396333496887,1426.9636,3.27101,35765.29,2414.71,36396.395,33000.32,726.03986,1664.2908
2021-02-18 23:00:00,39059,39885,33116,2272,4204,0,1250,2248,3.6523603050532,269.495477505228,268.103697833383,243.267621972304,1.10396333496887,1495.4976,0,36682.1,3494.5981,36618.57,32981.223,336.76746,1800.1003
2021-02-19 00:00:00,38905,39797,33116,2209,3530,0,1494,2274,3.6523603050532,269.495477505228,268.103697833383,243.267621972304,1.10396333496887,2264.091,0,39995.133,4121.787,35746.4,32816.742,468.8267,2095.5613
2021-02-19 01:00:00,39184,38889,33118,1804,3458,0,1860,1740,3.7914563258711,267.767283024603,266.209188250565,0,0.320648628537575,2370.7332,96.63582,38921.492,3125.381,35233.79,32860.734,457.52377,1933.5142
2021-02-19 02:00:00,38998,37263,33132,1373,1776,0,2303,1817,3.7914563258711,267.767283024603,266.209188250565,0,0.320648628537575,2377.0745,85.57469,36367.633,2234.0215,34320.957,32878.2,413.50302,1811.9562
2021-02-19 03:00:00,39048,34062,33122,918,1943,0,2935,1460,3.7914563258711,267.767283024603,266.209188250565,0,0.320648628537575,2474.5208,0,34871.82,1844.9283,32714.582,32867.453,401.13168,1685.539
2021-02-19 04:00:00,39102,29521,33104,907,1914,0,2752,1466,3.75376703997003,266.391950874151,264.570777895604,0,0.426280853307524,2484.2532,20.07313,34417.062,1717.6212,30636.9,32884.61,425.9243,1557.9684
2021-02-19 05:00:00,39958,31324,33163,1637,916,1,1090,1332,3.75376703997003,266.391950874151,264.570777895604,0,0.426280853307524,2619.5083,0,33591.703,1638.3384,29601.459,32920.945,425.5955,1414.8107
2021-02-19 06:00:00,37633,29485,33120,538,1366,0,2326,1347,3.75376703997003,266.391950874151,264.570777895604,0,0.426280853307524,2704.6475,0,33092.035,1494.6759,28423.975,32924.742,377.84573,1411.2927
2021-02-19 07:00:00,37557,29788,33105,531,1173,0,2585,1358,3.6513350318147,265.227550221004,263.251324321677,0,0.02183272360409,2552.6494,53.0374,34069.082,1309.7028,29209.342,32915.902,375.40195,1491.5304
2021-02-19 08:00:00,37684,29200,33101,535,1150,0,2617,1457,3.6513350318147,265.227550221004,263.251324321677,0,0.02183272360409,2609.6243,5.24962,34060.312,1291.9929,30238.82,32967.223,390.81345,1515.8732
2021-02-19 09:00:00,37617,30355,33108,537,1171,0,2441,1452,3.6513350318147,265.227550221004,263.251324321677,0,0.02183272360409,2594.885,0,34811.85,1461.7393,32490.314,32974.1,400.5992,1541.1394
2021-02-19 10:00:00,37925,32101,33111,540,1253,0,2257,1746,3.41527946993531,264.403450668118,262.187748048358,0.050382443160473,0.053155312868412,2497.5344,0,35444.82,2297.7405,34423.383,32923.574,430.6495,1500.5022
2021-02-19 11:00:00,38612,36102,33120,536,3104,0,1864,1783,3.41527946993531,264.403450668118,262.187748048358,0.050382443160473,0.053155312868412,2390.252,0,36370.73,3334.3828,36053.223,32956.51,406.42746,1515.333
2021-02-19 12:00:00,39629,40120,33085,553,3256,0,1624,2369,3.41527946993531,264.403450668118,262.187748048358,0.050382443160473,0.053155312868412,2405.651,138.70144,37817.855,3966.276,37526.367,32923.156,389.12766,1464.4052
2021-02-19 13:00:00,39793,41086,33084,640,4908,42,1413,2387,4.06596486419859,268.353730441502,264.49754426097,198.13098742728,0.007412470961838,2311.9668,300.75607,37482.43,3587.3633,38295.473,32885.668,349.24814,1613.6687
2021-02-19 14:00:00,39709,42334,33090,915,4466,125,1214,2367,4.06596486419859,268.353730441502,264.49754426097,198.13098742728,0.007412470961838,2366.133,563.08695,36440.58,2905.6423,38679.242,32942.266,399.8846,1628.1245
2021-02-19 15:00:00,39757,43298,33098,776,2500,243,1102,2392,4.06596486419859,268.353730441502,264.49754426097,198.13098742728,0.007412470961838,2363.2925,601.73867,36107.805,2307.0234,38156.215,32943,387.13937,1707.2914
2021-02-19 16:00:00,39513,43053,33094,828,1389,323,1016,2384,4.45565389610107,271.875385001381,266.843152330347,407.128099640017,0.034462353112539,2311.7798,665.50247,35250.668,2204.8792,37153.926,32916.3,347.55988,1691.119
2021-02-19 17:00:00,39594,41710,33081,569,1374,428,816,2270,4.45565389610107,271.875385001381,266.843152330347,407.128099640017,0.034462353112539,2371.9473,703.26206,36442.496,2094.7825,36080.39,32953.258,373.59406,1729.6293
2021-02-19 18:00:00,39772,39223,33097,392,1399,496,994,2227,4.45565389610107,271.875385001381,266.843152330347,407.128099640017,0.034462353112539,2415.2703,680.75468,35062.87,1860.8153,34887.395,32920.2,398.70535,1702.4321
2021-02-19 19:00:00,39642,38123,33101,393,1682,414,1478,2216,4.48191507519553,272.654485145842,267.688629423889,532.336040900802,0.019023414340195,2383.142,596.41177,35251.59,1419.0015,34639.88,32924.22,379.35696,1758.0006
2021-02-19 20:00:00,39655,35300,33088,396,1554,316,1990,2212,4.48191507519553,272.654485145842,267.688629423889,532.336040900802,0.019023414340195,2395.57,509.05462,34921.52,1318.3392,34546.242,32970.277,356.14825,1660.2418
2021-02-19 21:00:00,39130,33898,33086,387,1846,291,2411,2219,4.48191507519553,272.654485145842,267.688629423889,532.336040900802,0.019023414340195,2513.4053,252.42746,35108.305,1749.7782,35303.62,32937.7,366.18738,1680.9414
2021-02-19 22:00:00,39040,35211,33085,372,2608,182,2385,2217,3.44062885351201,269.491605022538,266.467130616023,319.198869850306,0.045668902737864,2686.7837,89.37291,35872.934,2846.2407,35654.098,32957.562,280.82382,1698.5614
2021-02-19 23:00:00,39115,37361,33067,170,3815,8,2439,2251,3.44062885351201,269.491605022538,266.467130616023,319.198869850306,0.045668902737864,2757.7524,0,36747.645,3713.3545,35666.56,32938.84,313.7266,1806.6165
2021-02-20 00:00:00,39388,37866,33069,169,3561,8,2857,2245,3.44062885351201,269.491605022538,266.467130616023,319.198869850306,0.045668902737864,1812.4053,0,37704.7,4047.6792,32758.482,32827.965,121.995865,1530.2982
2021-02-20 01:00:00,39666,36899,33060,168,2836,9,2932,1831,3.67830892683441,268.590331870646,265.647086388119,0,0.008883840682327,1989.1046,195.13587,37154.184,2936.459,32671.95,32863.543,123.03716,1466.1141
2021-02-20 02:00:00,39660,36186,33053,170,1815,9,2740,1667,3.67830892683441,268.590331870646,265.647086388119,0,0.008883840682327,2070.9932,172.52986,35281.258,2023.6437,32134.975,32865.55,122.92651,1355.3737
2021-02-20 03:00:00,39462,33602,33039,167,1516,9,2867,1422,3.67830892683441,268.590331870646,265.647086388119,0,0.008883840682327,2271.1023,4.77863,34259.84,1688.4188,30376.904,32858.79,125.834175,1277.2986
2021-02-20 04:00:00,39111,30657,33057,146,1490,9,2664,1432,3.71522851944582,267.795050258557,264.956028192431,0,0.025749195883348,2341.9836,14.91812,32404.588,1529.116,28692.19,32859.926,123.33402,1109.8893
2021-02-20 05:00:00,38174,27757,33117,645,1449,0,2645,1358,3.71522851944582,267.795050258557,264.956028192431,0,0.025749195883348,2577.7742,0,32023.834,1380.7003,27047.656,32900.637,129.97113,988.9048
2021-02-20 06:00:00,37650,28652,33061,82,1148,9,2021,1325,3.71522851944582,267.795050258557,264.956028192431,0,0.025749195883348,2718.6577,0,30983.857,1237.0566,25717.156,32880.293,133.56102,1013.8128
2021-02-20 07:00:00,37416,28199,33038,83,1063,9,1883,1345,3.63207401703766,267.202794163383,264.493958371948,0,0.000367936414227,2646.7202,109.34668,31783.39,1123.877,25447.475,32887.688,130.61069,1042.7607
2021-02-20 08:00:00,37392,27940,33055,83,1044,9,1663,1427,3.63207401703766,267.202794163383,264.493958371948,0,0.000367936414227,2710.9087,17.18271,32324.178,1188.3037,25140.922,32933.26,139.69643,1096.47
2021-02-20 09:00:00,37439,28525,33072,85,1233,9,1714,1425,3.63207401703766,267.202794163383,264.493958371948,0,0.000367936414227,2810.5618,0,32031.387,1329.223,26300.393,32938.715,133.6933,1199.634
2021-02-20 10:00:00,37707,29986,33076,87,1277,11,1501,1427,3.69811877888093,266.956247191781,264.041566730114,0.074886528015841,0.001842664697837,2735.4348,0,32697.031,2117.2334,27558.229,32879.855,137.75153,1167.679
2021-02-20 11:00:00,38017,31386,33044,87,2796,8,1422,1410,3.69811877888093,266.956247191781,264.041566730114,0.074886528015841,0.001842664697837,2610.685,36.15745,34621.18,3069.911,29282.066,32897.97,136.69786,1169.4813
2021-02-20 12:00:00,38472,33351,33064,84,3315,91,1306,1608,3.69811877888093,266.956247191781,264.041566730114,0.074886528015841,0.001842664697837,2657.2456,360.15468,36226.277,3660.0808,30832.396,32864.227,153.94476,1155.9427
2021-02-20 13:00:00,39026,32737,33066,82,3401,902,1152,1605,4.33215291009863,271.738997322296,266.865577184295,199.864282694374,0,2639.7522,674.62736,36447.086,3286.3853,32009.273,32823.926,137.59021,1277.4501
2021-02-20 14:00:00,38538,32725,33055,82,2604,1495,1284,1598,4.33215291009863,271.738997322296,266.865577184295,199.864282694374,0,2756.8914,1017.58599,35572.895,2682.4153,32768.03,32885.246,144.31848,1259.9242
2021-02-20 15:00:00,38210,32096,33031,82,1462,1580,1517,1593,4.33215291009863,271.738997322296,266.865577184295,199.864282694374,0,2832.756,1002.02301,35044.066,2174.4922,33000.098,32874.492,145.32079,1314.0428
2021-02-20 16:00:00,38130,32262,33024,81,1488,1645,1324,1604,4.67278748001345,275.532804771502,269.662551902955,397.292741740533,0.014102591871358,2737.7183,1113.74039,33957.617,2026.591,32573.598,32831.43,138.47824,1312.0004
2021-02-20 17:00:00,37597,31653,33040,78,1416,1732,1159,1571,4.67278748001345,275.532804771502,269.662551902955,397.292741740533,0.014102591871358,2861.8147,1202.53213,35246.74,1865.0791,32064.297,32865.957,154.6304,1371.5494
2021-02-20 18:00:00,36824,29810,33019,79,1426,1577,1184,1579,4.67278748001345,275.532804771502,269.662551902955,397.292741740533,0.014102591871358,2958.034,1155.21113,33230.65,1663.767,31416.383,32836.258,156.01364,1302.2142
2021-02-20 19:00:00,35932,28620,33030,77,1614,1677,1173,1582,4.65008741785116,276.477856508143,271.263866745923,506.104084036779,0.086978172950942,2917.522,985.57575,34348.754,1348.2228,30852.465,32851.74,157.96857,1333.4675
2021-02-20 20:00:00,35079,28240,33002,79,1675,1717,1400,1567,4.65008741785116,276.477856508143,271.263866745923,506.104084036779,0.086978172950942,2914.176,819.80858,33541.8,1447.2551,31302.627,32871.04,137.0844,1302.1183
2021-02-20 21:00:00,34695,28859,33001,79,1640,1197,1478,1568,4.65008741785116,276.477856508143,271.263866745923,506.104084036779,0.086978172950942,3074.4631,389.83993,34310.555,1931.0361,31753.312,32831.152,149.15828,1305.5221
2021-02-20 22:00:00,35376,31188,33007,78,2258,199,1444,1586,4.39282651210963,273.945769124747,270.802776142762,298.389452779343,0.367850769082583,3187.1084,188.3511,35473.082,2975.9648,32641.02,32842.89,134.86902,1316.8667
2021-02-20 23:00:00,37128,33861,33008,78,4305,0,2184,1555,4.39282651210963,273.945769124747,270.802776142762,298.389452779343,0.367850769082583,3306.6243,0,36298.82,3726.772,33178.965,32832.81,134.91513,1410.0651
2021-02-21 00:00:00,37718,34218,33021,76,3539,0,3379,1587,4.39282651210963,273.945769124747,270.802776142762,298.389452779343,0.367850769082583,6441.008,0,32756.855,3705.9277,29579.047,32812.574,110.154335,1333.116
2021-02-21 01:00:00,37545,33124,32999,77,3060,0,4279,1376,4.59822440950713,274.134947134098,270.960084893051,0,0.379978964673627,6572.603,146.2217,32520.82,2924.3542,29454.06,32848.082,110.86413,1292.3586
2021-02-21 02:00:00,36464,33018,32992,81,1899,0,5013,1389,4.59822440950713,274.134947134098,270.960084893051,0,0.379978964673627,6596.758,129.78395,30939.545,2126.6946,28948.047,32842.58,110.778465,1202.8988
2021-02-21 03:00:00,35393,32068,32820,85,1603,0,5412,1390,4.59822440950713,274.134947134098,270.960084893051,0,0.379978964673627,6564.576,6.16288,30115.42,1746.7563,27325.445,32843.484,112.73543,1157.8086
2021-02-21 04:00:00,35160,30356,32718,86,1747,0,5606,1386,4.97195415478814,274.448966720115,271.625519436242,0,0.934613882917208,6624.741,9.21451,27684.617,1643.5951,25975.33,32838.48,110.529686,1021.89404
2021-02-21 05:00:00,38392,28736,33042,79,1288,9,2500,1436,4.97195415478814,274.448966720115,271.625519436242,0,0.934613882917208,6743.716,0,27791.074,1539.6802,24702.514,32881.164,116.55934,930.8709
2021-02-21 06:00:00,32397,28429,32704,86,1260,0,5811,1378,4.97195415478814,274.448966720115,271.625519436242,0,0.934613882917208,6647.6714,0,26552.635,1372.6866,23691.143,32854.875,120.40519,957.04346
2021-02-21 07:00:00,32822,28577,32704,88,1700,0,5757,1455,5.15595037737338,274.595313881088,272.315797389832,0,0.706349479608198,6347.4834,63.87903,26977.809,1188.5839,23675.008,32868.277,117.7381,977.8487
2021-02-21 08:00:00,33079,28623,32705,90,1226,0,5809,1449,5.15595037737338,274.595313881088,272.315797389832,0,0.706349479608198,6457.197,7.7301,27488.021,1175.485,23359.525,32906.06,126.85153,1015.29364
2021-02-21 09:00:00,33367,29712,32711,95,1256,0,5729,1460,5.15595037737338,274.595313881088,272.315797389832,0,0.706349479608198,6471.4697,0,27271.266,1217.1353,24221.936,32915.297,123.33542,1123.1028
2021-02-21 10:00:00,33817,29898,32710,97,1713,0,5641,1454,5.25847953320075,274.649797661648,272.871530178458,0.035646413920174,1.69237289508836,6151.1533,0,28018.482,1772.9192,25220.621,32856.94,127.168625,1105.4917
2021-02-21 11:00:00,34506,30635,32697,96,3018,0,5666,1438,5.25847953320075,274.649797661648,272.871530178458,0.035646413920174,1.69237289508836,5970.0176,47.53485,29803.453,2658.089,26518.62,32866.082,125.273285,1101.2953
2021-02-21 12:00:00,34695,30895,32727,94,3322,161,5848,1446,5.25847953320075,274.649797661648,272.871530178458,0.035646413920174,1.69237289508836,5883.1196,265.86831,31613.521,3400.8965,27688.17,32836.234,143.019,1071.852
2021-02-21 13:00:00,34663,29204,32737,96,3477,1438,5930,1462,6.20692169460987,276.170491943949,274.290620182318,86.4324079749796,1.07256639227712,5714.4067,454.52155,31909.93,3270.0173,28738.426,32789.016,127.12952,1179.3405
2021-02-21 14:00:00,33873,28001,32858,96,2253,1972,6328,1425,6.20692169460987,276.170491943949,274.290620182318,86.4324079749796,1.07256639227712,5770.208,716.71238,31234.64,2762.3005,29030.45,32856.664,132.8261,1138.3208
2021-02-21 15:00:00,33447,26308,33017,92,1665,2052,6110,1477,6.20692169460987,276.170491943949,274.290620182318,86.4324079749796,1.07256639227712,5806.5684,721.57395,30660.371,2234.873,29266.174,32841.613,135.7178,1165.6257
